,ACCT_ID_M,DIRECT_DEBIT_FLAG,NUM_PAYMENT_CHALLENGED_6M,NUM_REFUNDS_3M,CHANNEL_PAY_APOST_12M,CHANNEL_PAY_BPAY_12M,CHANNEL_PAY_BPOINT_12M,CHANNEL_PAY_DD_SAVING_12M,CHANNEL_PAY_DD_CREDIT_12M
761497,17866419,0,0,0,0,3,2,0,0
96194,24049521,0,0,0,0,3,0,0,0
2168851,25413507,0,0,0,0,0,0,0,0
1293426,18904709,0,0,0,0,4,0,0,0
1399907,13204733,0,0,0,0,4,0,0,0
1393790,23541599,0,0,0,0,0,4,0,0
1070,23363675,0,0,0,0,2,2,0,0
1211639,23601809,0,0,0,0,3,1,0,0
552209,24378437,0,0,0,0,3,0,0,0
280226,10994001,0,0,0,0,4,0,0,0
1186502,1643119,0,0,0,0,4,0,0,0
1262752,11867125,0,0,0,3,0,1,0,0
943632,21935183,0,0,0,0,2,3,0,0
1781501,24132493,1,0,0,0,0,1,3,0
585608,15177775,0,0,0,0,5,0,0,0
357469,10123929,0,0,0,0,4,0,0,0
1280474,20231747,0,0,0,0,1,3,0,0
1188087,3154815,0,0,0,0,1,3,0,0
339369,21281053,1,0,0,0,0,0,0,4
811201,23687589,0,0,0,0,0,4,0,0
782871,2571363,0,0,0,0,4,0,0,0
1518048,22005377,0,0,0,0,0,5,0,0
823155,19599527,0,0,0,0,32,1,0,0
1590837,449541,1,0,0,0,0,0,0,4
573583,25414737,0,0,0,0,0,0,0,0
1078998,20130999,0,0,0,0,3,0,0,0
399471,13410893,0,0,0,0,1,3,0,0
1398051,23967451,0,0,0,0,6,0,0,0
1330800,6696327,0,0,0,5,0,0,0,0
15779,7412781,0,0,0,0,3,0,0,0
2222543,22497807,0,0,0,0,0,3,0,0
378970,1344289,0,0,0,6,0,0,0,0
1500559,14673231,0,0,0,0,4,0,0,0
1747381,24408013,0,0,0,3,0,0,0,0
2197616,22224793,0,0,0,0,2,3,0,0
1960504,15470589,0,0,0,4,0,0,0,0
1590514,2646885,0,0,0,0,4,0,0,0
1948974,25207337,0,0,0,0,0,0,0,0
784503,5970365,1,0,0,0,0,0,0,4
586375,18636891,0,0,0,0,4,0,0,0
2213201,3954045,0,0,0,0,0,4,0,0
1729874,11122113,1,0,0,0,0,0,6,0
1985222,24674109,0,0,0,0,0,2,0,0
2111022,25507967,1,0,0,0,0,0,0,0
32272,17078905,0,0,0,0,4,0,0,0
2109351,1296957,0,0,0,0,2,1,0,0
578910,19902385,0,0,0,0,0,4,0,0
1043512,572771,1,0,0,0,5,0,0,3
882544,25338899,0,0,0,0,5,0,0,0
508489,11893533,1,0,0,0,0,0,0,4
577604,7996219,1,0,0,19,0,0,0,0
517965,25183661,0,0,0,0,0,0,0,0
1820358,24140041,0,0,0,0,5,0,0,0
1361296,24110637,1,0,0,0,0,0,0,3
1621830,7677395,0,0,0,0,0,4,0,0
42511,19371599,0,0,0,0,0,3,0,0
1726401,24524775,0,0,0,3,0,0,0,0
1840711,20496415,0,0,0,4,0,0,0,0
979654,21347835,0,0,0,0,0,4,0,0
1249549,24104307,0,0,0,0,0,0,0,0
1412390,25106767,0,0,0,0,0,1,0,0
2230127,17479149,0,0,0,0,6,0,0,0
872423,6272113,0,0,0,0,0,4,0,0
2000389,24467747,0,0,0,0,0,2,0,0
676671,22729325,0,0,0,0,4,0,0,0
2175103,7431969,0,0,0,1,0,3,0,0
206576,23367489,0,0,0,0,4,0,0,0
812623,10279191,0,0,0,0,4,0,0,0
1738168,576257,0,0,0,0,4,0,0,0
395430,13541391,0,0,0,0,4,0,0,0
1560854,25127715,0,0,0,0,0,2,0,0
1573144,19990669,0,0,0,0,0,5,0,0
1095668,1580093,0,0,0,4,0,0,0,0
195258,16947041,0,0,0,0,5,0,0,0
1181804,19020679,1,0,0,0,0,0,0,4
911228,15548565,0,0,0,3,0,1,0,0
1980417,12951723,0,0,0,0,2,4,0,0
2140185,18732283,1,0,0,0,0,0,0,4
1240094,20769205,0,0,0,0,4,0,0,0
1791061,18952293,1,0,0,0,0,0,4,0
446870,7852503,0,0,0,0,4,0,0,0
2098136,12372509,0,0,0,0,0,6,0,0
1105039,25448303,0,0,0,0,0,0,0,0
1422638,21596249,0,0,0,0,0,4,0,0
801913,20097427,0,0,0,0,0,3,0,0
364636,1138029,0,0,0,0,4,1,0,0
232489,21339907,0,0,0,0,26,0,0,0
1291138,16396913,0,0,0,0,6,0,0,0
1198574,2123101,0,0,0,0,3,2,0,0
2298321,25003927,1,0,0,0,0,0,0,0
544438,598757,0,0,0,0,4,0,0,0
322194,20661209,0,0,0,0,1,4,0,0
2302267,21362297,0,0,0,0,4,0,0,0
368822,25321409,1,0,0,0,0,0,0,0
976428,25584019,0,0,0,0,0,0,0,0
788296,24300779,0,0,0,3,0,0,0,0
936393,25143443,1,0,0,0,0,0,1,0
435103,11376379,1,0,0,0,0,0,0,4
177292,11732759,0,0,0,0,3,8,0,0
1680189,7551739,1,0,0,0,0,0,0,4
365072,22199265,0,0,0,0,6,0,0,0
467,23824753,0,0,0,3,0,0,0,0
1054907,3759265,1,0,0,0,0,0,26,0
509688,20240889,0,0,0,0,0,4,0,0
547665,6806891,0,0,0,0,4,0,0,0
1097882,18116055,1,0,0,0,0,0,25,0
743239,6836833,0,0,0,4,0,0,0,0
2115369,12828479,0,0,0,0,4,0,0,0
688590,8171833,1,0,0,0,0,0,6,0
1717395,21690581,1,0,0,0,0,0,0,4
1499663,9971399,0,0,0,0,17,0,0,0
404862,25107253,0,0,0,0,0,0,0,0
900162,25246881,0,0,0,0,0,0,0,0
1311354,12981805,0,0,0,0,4,0,0,0
1951762,6979869,1,0,0,0,0,0,0,0
1318809,12654725,0,0,0,0,4,0,0,0
2024686,258803,0,0,0,0,0,4,0,0
284437,13804631,0,0,0,0,2,6,0,7
980282,6686087,0,0,0,0,0,2,0,0
1238846,2331307,1,0,0,0,0,0,5,0
2096436,23904555,0,0,0,0,0,0,0,0
1369358,6077427,1,0,0,0,0,0,0,3
762083,20768677,1,0,0,0,0,0,0,4
2018285,23350601,0,0,0,0,0,4,0,0
1206785,8076033,0,0,0,0,4,0,0,0
524052,7100005,1,0,0,0,0,0,0,4
657211,22441901,1,0,0,0,0,1,0,5
815661,18304551,0,0,0,0,1,0,0,0
1412283,23245625,0,0,0,0,0,0,0,0
1949477,25441223,0,0,0,0,0,0,0,0
776464,16896779,0,0,0,0,11,0,0,0
2336974,8463245,0,0,0,0,4,0,0,0
1044179,2812695,0,0,0,0,4,0,0,0
62605,20195171,0,0,0,1,3,0,0,0
1743681,24314429,1,0,0,0,0,0,0,3
857174,18849801,0,0,0,0,4,0,0,0
1943681,22487129,0,0,0,0,0,4,0,0
175703,20783183,0,0,0,0,4,0,0,0
59632,25079251,0,0,0,0,1,0,0,0
248317,21246585,0,0,0,0,4,0,0,0
1849324,13324395,0,0,0,0,4,0,0,0
1016399,7585695,1,0,0,0,0,0,0,0
595057,23087503,0,0,0,0,0,13,0,0
2055239,23776543,0,0,0,0,0,3,0,0
117397,7411013,0,0,0,0,4,0,0,0
2127722,3381823,1,0,0,0,0,0,4,0
2094261,23985789,0,0,0,0,3,0,0,0
461483,22785603,0,0,0,0,4,0,0,0
1144114,14831167,0,0,0,0,6,0,0,0
1273539,4412109,1,0,0,0,0,0,0,4
1965954,24314917,0,0,0,0,0,3,0,0
9547,21080971,0,0,0,0,4,0,0,0
1139772,24865507,0,0,0,0,1,0,0,0
848142,25154449,1,0,0,0,0,0,1,0
664176,24879633,0,0,0,1,0,0,0,0
1635063,23377379,0,0,0,0,1,2,0,0
2320379,19678587,0,0,0,0,0,4,0,0
1471567,22721011,0,0,0,0,3,0,0,0
2210702,17473831,0,0,0,0,5,0,0,0
2033371,6340141,1,0,0,0,0,0,4,0
73497,24052979,1,0,0,0,1,0,4,0
1309140,3284101,0,0,0,0,0,4,0,0
2289537,10095157,0,0,0,0,4,0,0,0
468677,7333919,0,0,0,0,26,0,0,0
156770,12332921,0,0,0,6,0,0,0,0
1081168,22094641,0,0,0,0,4,0,0,0
1930405,24638917,0,0,0,0,0,1,0,0
1919312,11914497,0,0,0,0,0,0,0,0
2302787,20171007,0,0,0,0,14,0,0,0
50926,9383889,1,0,0,0,0,0,4,0
2184755,24771775,0,0,0,0,0,0,0,0
1327365,9233883,0,0,0,0,0,0,0,24
111288,25345635,0,0,0,0,0,0,0,0
449589,4469959,0,0,0,0,0,1,0,2
1417642,18723953,0,0,0,4,0,0,0,0
1582769,12610575,0,0,0,0,1,3,0,0
771361,25562995,0,0,0,0,0,0,0,0
438563,24774257,0,0,0,0,3,0,0,0
782294,8192679,1,0,0,0,1,0,0,9
1497960,6089637,0,0,0,0,4,0,0,0
331374,23901135,0,0,0,0,0,8,0,0
291671,22175973,0,0,0,0,4,0,0,0
286787,13238439,0,0,0,0,0,5,0,0
1274617,12876349,0,0,0,0,0,4,0,0
933583,22215827,0,0,0,0,48,0,0,0
868565,3623727,0,0,0,4,0,0,0,0
302524,8124441,0,0,0,0,0,4,0,0
1063519,2130075,1,0,0,0,0,0,0,4
1733724,218995,1,0,0,0,0,0,6,0
879616,9768565,0,0,0,4,0,0,0,0
218999,6155737,1,0,0,0,0,0,0,4
1327472,8438521,0,0,0,0,16,0,0,0
1174600,25439715,0,0,0,0,0,0,0,0
1504514,23847121,0,0,0,0,0,4,0,0
749736,10558761,0,0,0,0,0,4,0,0
555922,20358775,0,0,0,0,4,0,0,0
1523429,24461049,0,0,0,0,0,2,0,0
79869,8783965,1,0,0,0,0,0,0,4
711797,7239365,0,0,0,13,0,0,0,0
1978592,3258359,1,0,0,0,0,0,4,0
791059,24441215,0,0,0,0,0,2,0,0
679289,23156537,0,0,0,0,1,4,0,0
1129265,21707331,0,0,0,0,4,0,0,0
1247646,25020861,1,0,0,0,0,0,0,0
802690,5173959,0,0,0,0,6,0,0,0
1085501,24290677,0,0,0,0,2,1,0,0
1814521,25403557,0,0,0,0,0,0,0,0
1900049,14816441,0,0,0,0,4,0,0,0
65709,5650271,0,0,0,0,4,0,0,0
1401900,13780231,0,0,0,0,0,4,0,0
450847,11788029,0,0,0,0,4,0,0,0
137125,15078071,0,0,0,0,4,0,0,0
167841,25348967,0,0,0,0,0,0,0,0
874064,19342871,0,0,0,0,4,0,0,0
1585419,13459825,1,0,0,0,0,2,0,3
1830612,18453199,1,0,0,0,0,0,0,0
1746726,23331285,0,0,0,0,2,3,0,0
1256285,20671287,0,0,0,0,2,0,0,0
1510156,2814299,0,0,0,1,2,1,0,0
2218442,5340269,0,0,0,0,0,4,0,0
1411922,25596135,0,0,0,0,0,0,0,0
2291102,22680393,0,0,0,0,1,0,3,0
1636224,24052287,0,0,0,0,9,0,0,0
1010113,24949127,0,0,0,0,0,1,0,0
1695566,6150147,0,0,0,0,6,0,0,0
195541,9269955,0,0,0,0,25,0,0,0
531068,7860105,0,0,0,1,5,0,0,0
387855,23601317,0,0,0,0,0,4,0,0
1643108,21604561,0,0,0,0,0,4,0,0
462745,25182603,0,0,0,0,0,0,0,0
1373002,16993165,0,0,0,0,4,0,0,0
649698,105347,0,0,0,0,7,0,0,0
2067319,20522415,0,0,0,0,0,4,0,0
233862,15722481,1,0,0,0,0,0,4,0
2053786,21811069,0,0,0,0,2,2,0,0
976357,24382581,0,0,0,0,0,2,0,0
969676,19175259,0,0,0,0,4,0,0,0
1420438,19290083,1,0,0,0,0,0,0,5
194419,6426545,0,0,0,0,6,0,0,0
58771,24466691,0,0,0,0,2,0,0,0
1174530,23568279,0,0,0,0,0,4,0,0
1680924,6762511,0,0,0,0,5,0,0,0
2330136,21533473,0,0,0,0,4,0,0,0
870512,20011433,0,0,0,4,0,0,0,0
114967,23556099,0,0,0,0,0,0,0,0
854376,22561887,0,0,0,0,1,3,0,0
932865,15194889,0,0,0,0,0,4,0,0
1010842,23361693,0,0,0,0,1,0,0,0
1792298,11461829,1,0,0,0,0,0,0,4
416280,9601149,0,0,0,0,4,0,0,0
988456,411923,0,0,0,0,1,2,0,0
1945517,24791159,0,0,0,0,0,0,0,0
610149,11366525,0,0,0,0,26,0,0,0
2060277,22797785,0,0,0,0,4,0,0,0
468254,22242121,0,0,0,0,22,0,0,0
657483,25500787,0,0,0,0,0,0,0,0
2086206,7741509,1,0,0,0,0,0,0,0
352931,23195357,0,0,0,0,0,0,0,0
57214,22926967,0,0,0,0,0,9,0,0
433477,8698523,0,0,0,0,12,0,0,0
1601312,21576089,0,0,0,0,3,0,0,0
2268518,6063101,1,0,0,0,0,0,0,4
1013162,25523773,0,0,0,0,0,0,0,0
1101453,25498431,0,0,0,0,0,0,0,0
150633,23604677,1,0,0,0,0,0,4,0
988316,1999989,0,0,0,0,4,0,0,0
1298399,5037001,0,0,0,0,4,0,0,0
1461452,12752093,0,0,0,4,0,0,0,0
2329636,12596639,1,0,0,0,0,0,6,0
2201252,4924271,0,0,0,4,0,0,0,0
440671,24801517,0,0,0,0,0,0,0,0
851237,9137605,0,0,0,3,0,0,0,0
942597,16752635,0,0,0,0,24,0,0,0
2055677,23310083,0,0,0,0,1,3,0,0
2306743,22133001,0,0,0,0,0,4,0,0
1271998,13301675,1,0,0,0,0,0,0,4
328266,22347079,0,0,0,0,25,0,0,0
1998695,433415,1,0,0,0,0,1,0,3
831959,24264879,1,0,0,0,3,0,0,0
1983450,23529285,0,0,0,0,0,3,0,0
499792,23579979,0,0,0,0,4,0,0,0
1754042,14918987,0,0,0,0,4,0,0,0
1625207,2616073,0,0,0,4,0,0,0,0
2066119,18819909,1,0,0,0,1,0,13,5
1255859,20740627,0,0,0,0,4,0,0,0
287177,21488537,0,0,0,0,5,1,0,0
1835013,25404295,1,0,0,0,0,0,0,0
1541655,24030845,0,0,0,0,0,3,0,0
2161958,1477641,1,0,0,0,4,1,0,0
50188,15983533,0,0,0,4,0,0,0,0
1455529,4982483,1,0,0,0,0,0,0,5
2107073,20093121,1,0,0,0,0,0,0,4
659416,21852701,0,0,0,4,0,0,0,0
1329735,20016389,1,0,0,0,0,0,0,0
2279871,25037589,0,0,0,0,0,1,0,0
1513366,19218553,0,0,0,0,0,0,0,0
1024999,22478969,0,0,0,0,0,4,0,0
2238358,24651949,0,0,0,0,0,2,0,0
878015,20440041,0,0,0,0,27,0,0,0
1484925,3738981,1,0,0,0,0,0,6,0
214766,9701033,0,0,0,4,0,0,0,0
1910385,22899637,0,0,0,0,4,0,0,0
1417673,18500713,0,0,0,0,4,0,0,0
2336926,9014531,0,0,0,6,0,0,0,0
598522,18911973,0,0,0,6,0,1,0,0
1911116,24813851,1,0,0,0,0,0,0,1
753002,24950867,0,0,0,0,2,0,0,0
492809,1595247,1,0,0,0,0,0,26,0
1736302,9233395,0,0,0,0,3,0,0,1
1820558,25442293,0,0,0,0,0,0,0,0
915824,16913131,0,0,0,0,0,0,0,0
2252238,20736143,0,0,0,0,4,0,0,0
276821,24676375,0,0,0,0,0,1,0,0
1684008,12337083,1,0,0,0,0,0,0,6
1799363,23680201,0,0,0,0,0,4,0,0
244438,12139171,1,0,0,0,0,0,0,4
356589,20761405,0,0,0,0,4,1,0,0
1821642,19614855,0,0,0,0,0,10,0,0
175029,5983209,0,0,0,0,4,0,0,0
976389,24618711,0,0,0,0,1,0,0,0
1927462,24554307,0,0,0,0,0,0,0,0
296352,23059727,0,0,0,0,5,1,0,0
1595812,22579071,0,0,0,0,0,3,0,0
2033155,7445123,0,0,0,0,7,0,0,0
1985465,22865341,0,0,0,0,0,4,0,0
1590426,15278529,0,0,0,0,52,1,0,0
1681027,1658151,1,0,0,0,0,0,4,0
1818529,23746403,1,0,0,0,0,2,0,3
1734807,22236051,0,0,0,0,0,4,0,0
1157460,25199365,1,0,0,0,0,0,0,0
96158,25234613,0,0,0,0,1,0,0,0
2264647,5391811,0,0,0,0,4,0,0,0
275615,1860361,0,0,0,0,11,0,0,0
1830884,21516729,1,0,0,0,0,0,4,0
1902204,22038959,0,0,0,4,0,0,0,0
1828259,13885339,0,0,0,0,47,0,0,0
1954563,18215283,1,0,0,0,0,0,9,1
111136,25263389,1,0,0,0,0,0,1,0
2216244,12638743,0,0,0,2,0,2,0,0
45095,21116073,0,0,0,0,1,0,0,0
674719,9732989,0,0,0,4,0,0,0,0
1766312,15303977,0,0,0,0,0,4,0,0
1561786,25315507,0,0,0,0,0,0,0,0
1025644,17063915,0,0,0,0,4,0,0,0
1099912,25034447,0,0,0,0,1,0,0,0
636839,15476013,0,0,0,0,0,5,0,0
952456,15708971,1,0,0,0,0,0,0,6
1803951,3201873,0,0,0,3,0,1,0,0
271023,5897797,0,0,0,0,4,0,0,0
655752,21082209,0,0,0,0,0,0,0,0
547740,14703049,0,0,0,6,0,0,0,0
1272950,21746815,0,0,0,0,0,4,0,0
1990329,9936849,1,0,0,0,0,0,0,0
850842,10296439,0,0,0,11,0,0,0,0
1684950,15775097,0,0,0,0,4,0,0,0
184863,23130635,0,0,0,0,0,5,0,0
764972,21578339,0,0,0,0,0,0,0,5
2100859,18898833,0,0,0,0,4,0,0,0
1953100,18703951,0,0,0,0,4,0,0,0
2267679,19738867,0,0,0,3,0,1,0,0
1817389,25349087,0,0,0,0,0,0,0,0
1281410,18007905,0,0,0,0,0,5,0,0
883142,25317631,1,0,0,0,0,0,0,0
1520393,4060407,0,0,0,0,0,6,0,0
363305,19411859,0,0,0,0,6,0,0,0
792893,25266933,1,0,0,0,0,0,0,0
2323032,8580547,0,0,0,0,4,0,0,0
1058012,22004589,1,0,0,0,0,0,4,0
1370865,6699349,0,0,0,0,0,4,0,0
1983666,23352609,0,0,0,0,3,0,0,0
1049465,25199659,0,0,0,0,0,0,0,0
2096554,24032935,1,0,0,0,0,0,5,0
85565,6166749,1,0,0,0,0,0,4,0
2047668,14628187,0,0,0,2,2,0,0,0
867160,8927685,0,0,0,0,7,0,0,0
2263148,2010017,1,0,0,0,0,0,4,0
1915441,10259467,0,0,0,0,2,0,0,0
2026686,18238607,0,0,0,0,16,0,0,0
235542,8127347,0,0,0,1,0,1,0,0
1115039,8167185,0,0,0,0,13,0,0,0
1045013,18541385,0,0,0,0,4,0,0,0
2247068,14132745,0,0,0,14,0,0,0,0
1515284,15685013,1,0,0,0,0,0,12,0
1415357,24052131,1,0,0,0,0,1,0,2
1167865,18556285,1,0,0,0,0,0,6,0
800824,13695679,1,0,0,0,0,0,4,0
698237,23918861,0,0,0,0,3,3,0,0
1973682,1754989,1,0,0,0,0,0,0,4
1338577,23827489,0,0,0,0,1,2,0,0
2020262,12957527,0,0,0,0,2,0,0,0
1725660,3025469,0,0,0,0,0,0,0,0
1456327,545071,0,0,0,0,0,6,0,0
1914520,19097541,0,0,0,0,1,5,0,0
1229189,23031001,0,0,0,0,1,3,0,0
1719781,2739535,0,0,0,0,8,0,0,0
892867,16345397,1,0,0,0,0,0,4,0
999028,21536257,1,0,0,0,0,0,0,4
2028924,14822087,0,0,0,0,5,0,0,0
1869771,14896269,0,0,0,0,4,0,0,0
1760550,22660165,0,0,0,0,4,0,0,0
1975805,19367559,1,0,0,0,4,0,0,0
459089,23211075,0,0,0,0,2,3,0,0
764878,19246427,0,0,0,0,3,0,0,0
2194849,21949843,0,0,0,0,0,6,0,0
512384,1431751,0,0,0,0,1,0,0,0
1079963,6235733,0,0,0,0,5,0,0,0
1116871,22823189,0,0,0,0,4,0,0,0
1350140,6654963,0,0,0,0,0,4,0,0
1231629,24822515,1,0,0,0,0,0,0,1
988820,5485499,0,0,0,3,1,0,0,0
1491520,19369083,1,0,0,0,0,0,4,0
655782,18210365,1,0,0,0,0,0,4,0
1666231,12442517,0,0,0,0,0,5,0,0
323078,1866479,0,0,0,4,0,0,0,0
750066,14636863,1,0,0,0,0,0,0,4
2085633,4173695,1,0,0,0,0,0,4,0
1787622,18908593,0,0,0,0,3,1,0,0
2001966,25192629,1,0,0,0,0,0,0,0
2101614,14212337,0,0,0,0,1,3,0,0
1996027,4384609,1,0,0,0,0,0,0,4
1648875,19469083,0,0,0,0,3,1,0,0
527569,21920851,1,0,0,0,0,1,0,0
533833,25327315,0,0,0,0,0,0,0,0
445438,20379365,0,0,0,0,0,0,0,0
1351708,20325027,0,0,0,0,0,4,0,0
2156358,4023739,0,0,0,0,0,10,0,0
769885,24315815,0,0,0,0,0,4,0,0
1350534,15195585,0,0,0,0,0,0,0,0
366632,22297869,1,0,0,0,0,0,3,0
1805888,18362095,0,0,0,0,4,0,0,0
1777433,19488625,0,0,0,4,0,0,0,0
2300767,7721991,1,0,0,0,0,0,27,0
1179385,18959801,0,0,0,0,3,3,0,0
2819,24922697,0,0,0,0,0,0,0,0
1361445,23479009,1,0,0,0,0,0,4,0
577809,22115401,1,0,0,0,0,0,4,0
1336902,20485315,0,0,0,0,0,6,0,0
1531126,19834851,0,0,0,0,1,5,0,0
859310,9588759,0,0,0,0,3,1,0,0
2054350,20829149,0,0,0,0,6,0,0,0
499828,24313477,0,0,0,2,1,0,0,0
154742,9303709,1,0,0,2,0,0,0,2
1438196,20557655,0,0,0,3,0,0,0,0
439257,14771891,0,0,0,4,0,0,0,0
701200,24635309,0,0,0,0,0,1,0,0
1716995,6293687,0,0,0,0,76,1,0,0
499218,23126199,0,0,0,0,4,0,0,0
1304987,23432427,0,0,0,0,0,4,0,0
1481136,20064501,0,0,0,0,4,0,0,0
675537,20969259,0,0,0,0,5,0,0,0
1970571,20047069,1,0,0,0,3,0,1,0
1559311,24764049,0,0,0,0,0,2,0,0
736487,23997415,0,0,0,0,6,0,0,0
661109,25586439,0,0,0,0,0,0,0,0
1563240,23105519,0,0,0,0,53,0,0,0
2065592,8128503,0,0,0,0,4,0,0,0
229338,20576021,0,0,0,2,2,0,0,0
2273260,14228051,0,0,0,0,9,0,0,0
1229132,22727557,0,0,0,0,17,0,0,0
415366,1785425,0,0,0,0,4,0,0,0
10667,18161655,1,0,0,0,0,0,0,4
388431,22729403,0,0,0,0,0,0,0,0
239300,25441143,1,0,0,0,0,0,0,0
2063240,20956001,1,0,0,0,0,0,4,0
639594,22601803,0,0,0,0,0,4,0,0
1303774,23802457,0,0,0,0,0,6,0,0
1613032,8683341,1,0,0,0,0,0,4,0
2185001,24509769,0,0,0,0,3,0,0,0
913803,21678251,0,0,0,0,3,8,0,0
2335521,23447117,0,0,0,0,1,3,0,0
1554795,2740111,0,0,0,0,0,3,0,0
1988483,17541599,1,0,0,0,0,0,0,0
1066730,22593259,0,0,0,0,0,3,0,0
560129,10573995,0,0,0,0,4,0,0,0
1564678,12091753,0,0,0,0,0,3,0,0
2000832,25391025,0,0,0,0,0,0,0,0
600435,20656567,1,0,0,0,0,0,52,0
845723,23299569,0,0,0,0,4,0,0,0
2108493,16384455,0,0,0,0,4,0,0,0
1928874,23478341,0,0,0,0,0,4,0,0
2108916,17705299,0,0,0,0,0,4,0,0
2304805,20170895,0,0,0,0,0,2,0,0
1127508,16421867,0,0,0,0,0,4,0,0
2003386,25120457,0,0,0,0,0,0,0,0
2310510,980773,0,0,0,0,26,0,0,0
1663117,1123199,0,0,0,4,0,0,0,0
1152705,818681,0,0,0,0,4,0,0,0
77284,24697079,0,0,0,0,0,2,0,0
2335044,25499379,0,0,0,0,0,1,0,0
1264004,22219423,1,0,0,0,1,0,0,3
63554,13790209,0,0,0,0,0,4,0,0
2047455,10774611,0,0,0,0,4,0,0,0
24758,8248813,0,0,0,0,4,0,0,0
2343615,20141097,0,0,0,5,0,0,0,0
2066843,5029161,0,0,0,4,0,0,0,0
1688409,24684439,0,0,0,0,0,0,0,0
1346268,13554571,0,0,0,0,3,1,0,0
1321577,22970315,0,0,0,0,4,0,0,0
1670070,25306137,0,0,0,0,0,1,0,0
1952902,19438749,0,0,0,0,2,1,0,0
587434,25313711,0,0,0,0,0,0,0,0
1027062,8594957,0,0,0,20,0,0,0,0
1329538,18925997,1,0,0,0,0,0,0,4
222685,25238295,0,0,0,0,0,0,0,0
2256526,7599581,0,0,0,4,0,0,0,0
1832978,20960147,0,0,0,0,4,0,0,0
2130361,24200675,0,0,0,0,10,0,0,0
510246,22169753,0,0,0,0,0,2,0,0
1489831,25315199,0,0,0,0,0,0,0,0
901824,25524047,0,0,0,0,0,0,0,0
1025972,12106675,0,0,0,0,4,0,0,0
557032,15365241,0,0,0,0,5,0,0,0
420221,9011855,0,0,0,0,4,0,0,0
1301853,20644975,1,0,0,0,0,0,0,5
1536254,13757751,0,0,0,0,5,0,0,0
1560211,24252365,0,0,0,0,0,3,0,0
560226,22124557,0,0,0,0,6,0,0,0
1700833,21153467,0,0,0,0,0,4,0,0
927156,11882025,1,0,0,0,0,0,0,4
599416,21253217,0,0,0,0,6,0,0,0
1902441,20599739,0,0,0,1,3,0,0,0
882839,24905209,1,0,0,0,0,0,1,0
1810174,15582361,1,0,0,0,0,0,4,0
346709,20472909,0,0,0,0,0,0,0,0
1515905,9612689,1,0,0,0,0,0,5,0
2033182,8798845,0,0,0,3,0,0,0,0
1123789,23227655,0,0,0,0,4,0,0,0
922500,20559357,0,0,0,0,2,0,0,0
25210,2951503,0,0,0,0,2,2,0,0
778516,23937403,0,0,0,0,6,0,0,0
1665361,7449093,0,0,0,6,18,0,0,0
2302145,6283037,0,0,0,0,4,0,0,0
1338464,8164235,0,0,0,0,4,0,0,0
626148,23927509,0,0,0,0,4,0,0,0
165020,24850937,0,0,0,0,10,1,0,0
1534129,17380043,1,0,0,0,0,0,4,0
262112,8516455,0,0,0,0,0,3,0,0
322478,7649101,0,0,0,4,0,0,0,0
1392045,12573865,0,0,0,0,30,0,0,0
406845,23864015,0,0,0,0,0,4,0,0
1253191,22484167,0,0,0,0,1,3,0,0
420201,6731069,0,0,0,15,0,0,0,0
2044315,17885571,0,0,0,0,4,0,0,0
686277,19115281,0,0,0,26,0,0,0,0
1157465,23023829,0,0,0,0,3,0,0,0
1545217,23261081,0,0,0,0,0,4,0,0
843110,21596243,0,0,0,0,38,0,0,0
2005782,17822991,0,0,0,0,3,1,0,0
2016677,16163691,0,0,0,4,0,0,0,0
2094855,25556619,0,0,0,0,0,0,0,0
308884,11093093,0,0,0,0,4,0,0,0
2048840,19025413,0,0,0,6,0,0,0,0
763590,5712165,1,0,0,0,0,0,0,11
1335502,21730649,0,0,0,0,3,0,0,0
927017,21739781,1,0,0,0,0,0,4,0
2205465,22890917,0,0,0,0,5,0,0,0
2286126,5266013,1,0,0,0,0,0,0,4
1013042,25132665,1,0,0,0,0,0,0,0
1058473,14454237,0,0,0,0,4,0,0,0
1774054,22459639,0,0,0,0,0,4,0,0
1769562,21892525,0,0,0,0,0,6,0,0
159456,20232483,1,0,0,0,0,0,0,4
616017,21546433,0,0,0,0,5,0,0,0
2200349,5416355,0,0,0,0,7,0,0,0
415874,20806321,0,0,0,0,0,4,0,0
794009,3649343,0,0,0,6,0,0,0,0
1291230,22477547,0,0,0,0,23,0,0,0
2055743,24589335,0,0,0,0,1,0,0,0
2348401,21578241,0,0,0,4,0,0,0,0
1089842,12049433,0,0,0,0,4,0,0,0
2208404,20842409,0,0,0,0,1,3,0,0
1332682,7771769,0,0,0,0,1,0,0,0
2115412,21078201,0,0,0,1,0,4,0,0
1963754,22891497,0,0,0,0,1,5,0,0
382735,228137,0,0,0,0,5,0,0,0
1192542,25153893,1,0,0,0,0,0,0,0
1098143,17426555,0,0,0,0,5,0,0,0
1259814,11923351,0,0,0,4,0,0,0,0
1993468,15044063,0,0,0,0,4,0,0,0
743870,24198151,1,0,0,0,0,0,0,6
138558,19654463,0,0,0,0,2,3,0,0
1355775,11270819,0,0,0,3,0,0,0,0
664683,24128229,0,0,0,0,3,0,0,0
141786,3233213,0,0,0,0,21,0,0,0
2168156,24231175,0,0,0,0,3,0,0,0
2240865,24507815,0,0,0,0,4,0,0,0
