,ACCT_ID_M,PREMISE_POSTCODE
1124011,22500271,5098
1240259,16844703,3149
1391518,19125127,4209
176779,9943021,3111
5605,16903665,2154
765601,21431259,2121
395921,10200707,2148
1438054,3801343,3173
535045,25263885,2096
209463,1914625,3140
1160034,24344595,2150
1151100,13018969,4521
2231898,16731235,3083
1746445,25064325,2769
2214197,5175521,2330
711570,4513015,2210
1790184,18977331,2223
1959942,12067339,2448
2345417,18685323,2211
41675,25107127,2745
1772488,18287683,5422
547176,10426423,3910
517474,22964589,2761
683084,23954065,2000
589277,23092281,2100
874681,8102467,3660
261198,23375333,3690
743997,7082791,2260
1567141,19134723,2830
1556168,21738891,2516
1839825,19853327,3155
189069,6059353,3029
2288767,2887917,2261
841951,15936513,5606
507510,8286317,2017
1662645,17105695,2260
1221999,10562353,2089
1854460,25241583,2747
1125326,9785617,2134
301434,11132285,2024
443243,24631579,2116
1850879,4663047,3752
1748535,21300183,3178
2428,24192439,2163
164662,6827001,2074
1768856,2898987,3104
2183718,25126637,2220
1315256,13286655,2009
2231951,21419651,5012
2289497,1087577,3076
407392,25117365,2756
1014963,21246945,3178
237066,22346071,2291
1164852,19342093,2194
2196888,20625533,2294
2228755,21622119,3878
1282980,6593271,3225
24215,7649663,3429
985968,18333247,3155
1072396,8725971,3218
365195,20025863,3134
227642,9616135,3006
1842961,9948573,3135
1602387,11285751,2263
2213622,18664565,3066
2094013,23251769,2031
450409,16691647,2023
1360923,17523591,3000
219853,20716387,2227
508865,19729623,3188
206951,18485373,3230
1184288,18746751,2280
241951,25365973,3073
932590,10558471,2207
359553,20162405,2761
1350505,9902371,3083
555547,16452409,2372
1397042,24665731,2113
1595554,24525717,3052
2303713,1405753,2290
718638,23241907,4306
222083,23950111,2527
488693,15882973,3550
1397345,23861935,3173
712469,17275635,3199
739564,17830793,3126
1739491,17390339,2030
1616201,24950687,3216
997473,19634615,3777
2249793,21689047,2165
2164660,11945133,3078
1296084,4923025,3136
419879,24388489,2765
2197972,6809829,2194
1421286,19773607,4034
1248639,23999133,2153
1473815,4826217,3072
1143071,15032533,2138
420685,6018625,2039
621831,15808547,2199
31308,15502505,3124
603429,12768039,3206
2095396,24758749,3754
588429,25296109,3978
2026059,21557697,2170
2315546,24146727,2122
126570,22573005,2138
1392006,21856487,3181
1160750,25172217,5044
1109892,15728595,2250
2124524,16938453,2112
1783268,22769999,2295
95916,23748851,3064
867865,10480733,2077
486830,22554065,2103
1976244,16505105,2680
2115649,3873161,2075
1726260,24068395,4209
546853,10735443,2194
163325,19664677,2287
1618220,25466193,2529
439101,1452683,3630
1010286,25481137,3844
2235661,14252733,2016
1960806,137211,2037
1557920,560583,5086
794809,21122909,3754
37875,25553901,2560
763980,12146189,3136
2005457,15307191,3201
84708,20872687,3818
1027692,24791371,3123
1192028,1980875,3029
2208373,2167683,2250
1113448,21578249,3178
1296910,2033715,2759
1656705,12516085,2064
2316072,17398315,2871
1490431,23418277,2217
1261597,21257675,3984
669458,9129463,2147
1766294,22576603,2798
324246,768251,2761
318892,3174867,2016
1668547,15380871,3820
1541596,25283227,2283
1906081,3039431,5214
56723,24278117,3134
1292724,19108385,3015
1327024,21069121,3844
1131373,18437551,2212
1269597,25438921,3978
1981743,24682941,3121
1604469,6152929,2017
2316776,25157791,3153
686903,17005995,4115
355304,22105391,2519
307360,5074993,3875
2173899,5841513,2257
1864121,1638369,2090
1137965,24596983,2033
1786757,19698671,2037
1652223,25302295,2760
180084,14668319,2164
1692808,24035603,3977
271588,9864791,2100
2334503,25137097,5109
1822324,3216025,3138
1822980,9584521,2060
683495,24925113,2212
519318,6548849,2217
1369277,12919629,2204
788647,24881859,2216
1569895,302585,5460
1461228,16809727,5108
1348391,18893885,2153
1998758,1480515,3201
1503627,24951911,2848
1642007,19052513,2800
764966,1157791,3075
1862458,14692275,2280
1396001,23603231,3977
2348443,16148559,3072
283918,20603933,2259
713258,24844245,2077
668738,9108027,3084
87520,4547409,2300
759890,3970391,2527
1256889,13956501,3064
1863356,15830205,2075
1673159,23298619,3083
2260142,16549919,2775
1032433,23210345,2048
2174373,9103759,2204
479168,25324583,2565
995096,24482215,2066
217045,21995315,2026
1623974,4363353,2031
770894,24271543,3199
290125,19655183,2126
918895,24259115,3030
1567327,14453425,3034
2310755,20588691,5012
1697259,22233073,2537
487496,14331251,5072
1482535,14664047,2206
1391108,20435453,2263
1742410,13663057,2036
174771,6961977,2125
802046,4687237,2044
1423179,9545579,2015
1302705,25477343,2066
530919,4814747,2197
1309170,5829711,3350
1738607,18784471,3741
845514,24588027,4116
12943,7248809,2265
1059213,21064455,2112
1242718,15844565,3197
1163988,21336511,2090
1269743,24677285,4350
341650,19113009,5169
2155124,14204137,2092
1478278,22692327,3222
268803,18339327,2088
2315825,24589693,2031
531741,25614287,2010
1106798,16000655,3116
921395,24510867,2037
999461,3508775,3180
2109156,7282381,3891
204586,24072189,2765
1050542,22912183,2000
167549,23741405,4165
709078,563741,5112
1175138,21468429,2640
2346440,19443867,2067
1088333,19076633,2165
2183834,23997547,3338
413545,15227697,5096
1413882,23696647,4207
1921914,16776561,2530
168832,24778911,2195
1889862,23202107,3058
337735,17967351,3922
655616,22205373,2518
1686313,16818181,2134
580811,22723069,2650
2101328,25286773,3400
1420964,2649551,3072
1500991,19207679,3690
1777473,18910135,2019
1978890,2993121,2800
1686084,4103337,2220
1159893,23454429,2113
1373450,18935465,2121
846165,24612723,2009
661704,23025223,2011
1058112,6256363,3204
1717744,9731675,2112
1722623,21477887,2099
2066168,19314329,2326
1948733,25571487,3052
8428,12042975,3123
551882,23344605,2603
561727,7641625,2131
213137,21815209,2150
1361418,25250341,2227
2343783,21455861,2765
1550200,7585571,2212
1293847,19410209,3000
401882,687179,2085
1539302,21995915,2101
2267295,19528137,3088
1636394,25178059,3153
406787,23675699,2036
1566120,6105587,3048
1658885,19374855,3174
910221,5129345,2147
720309,9010825,2508
2003492,23676039,2110
1939176,3386201,2067
1902861,24189031,2117
2166650,25441193,2082
1429102,12295849,3429
2108277,14938847,2067
1641240,18813533,2161
1757855,20092373,5163
1640103,21714609,2046
1247459,22822441,2205
628654,6077749,3046
153497,22454903,3809
900979,24502425,2111
1345770,4705473,2779
817897,14551171,3620
1914080,6109047,2040
1928493,24063483,2220
1571978,20879873,2113
965410,20300281,3023
1120194,25149885,4509
636097,21604813,2000
699356,25092609,3630
1330094,8054479,2251
813537,6040625,2590
545355,18559359,2144
2294333,25413535,2287
1193962,24276285,3810
1707178,24313777,2067
1211463,23001669,3806
1604804,2879965,5087
2338540,15192881,3083
446716,21668169,5061
1667404,18574219,5047
732403,13195751,3954
982721,13634583,2026
1150872,13895243,2264
1708590,23888633,3029
580356,16188391,2069
1430913,23103303,2073
1314110,22114015,3029
1280612,314587,2212
2048129,22056597,2017
2131120,24952973,5343
2056366,23749295,3151
780842,25259971,3147
975726,24510981,2023
1146876,651053,2315
1557954,14970891,3054
1459872,21332709,2343
2102330,14041131,3429
1983871,23481389,3058
1975441,18121189,2115
1455601,20479995,3922
1923105,30617,2590
2273981,7438913,2221
2124850,20779295,3730
938424,25032457,2024
343460,12257987,2093
1979381,11030071,3030
1478585,22391431,2540
843238,19038985,2112
315480,20599857,2602
2193467,15800639,5163
1284773,25074757,2263
1037360,8857261,4561
1676799,22183613,2749
2179326,18928347,4567
1977227,15013155,2280
938451,24314021,3182
1513741,1988155,2060
276459,22867509,2256
1577606,23356783,3215
602865,19296461,5040
583533,9249907,3073
1018337,9746285,2021
1307471,8966235,3550
672680,4280197,5112
871954,17455323,2251
436989,19455505,3677
925411,18747479,2018
208587,15618835,3840
858445,20724669,2262
61791,4021907,3089
777188,20382155,2140
671255,18500383,2095
1014677,20664947,5092
2334152,22639589,2640
705931,17179099,3088
46181,17093845,3181
764896,22319741,2284
135455,4295319,2323
614970,15833965,2300
1316205,633791,2071
1025744,18070479,2093
565302,14432231,2263
1850287,7722223,2145
582246,4795193,3140
1276319,22506741,3228
381168,6204029,4210
2226784,15948671,2297
471279,3421239,3094
232075,19487167,3031
249543,16748919,2101
1098510,10876213,5048
716997,24664783,2261
1925520,17996153,2680
2118469,4268147,2112
1885954,22476631,2206
2284951,22596025,4313
670054,7726681,2037
548869,20310625,3806
1493425,4476701,2088
1711290,24935615,3064
1575253,10471557,2010
412464,4506839,2036
397341,20859121,3429
270704,10928795,2065
57201,23067351,2148
145836,2886653,2262
472079,4094151,5075
62224,8264271,3130
983707,10250369,3011
1631881,13855387,2291
352298,24345145,2038
616422,19846421,3753
1231851,25212935,3809
1795426,12493677,2761
251621,8723025,2280
1166979,17780713,2318
524521,19396817,3082
1859787,1510267,2119
77292,25273219,3043
164626,3141509,4103
861715,2397029,2444
1447120,18495581,2232
60858,16419539,3759
86995,12483045,2144
1438942,11398905,3156
869972,9759653,3767
304601,13320281,3337
383231,643841,2166
1461104,17291845,3860
287953,13649349,2261
2291066,17458935,2112
701460,24530397,2044
1753438,17120109,2330
62657,11434441,2197
233166,7239627,2194
2019365,23909099,2220
393625,7271651,2218
300934,19549179,2219
237257,15374613,2325
1373553,4805867,3660
1501717,5942151,3044
2103036,953401,2287
2175296,10530787,2011
2056800,23572573,3065
521758,5079627,2290
885535,21325717,2040
13488,5507939,2776
1356708,12011301,3034
2343514,14753863,4510
297208,25216329,2795
1356674,6420913,2106
230877,3218019,3196
1802692,23101437,2017
1492038,1545769,3094
2230819,1785363,2769
2228058,11161161,2204
1904781,6565319,2035
1617631,23196495,2770
582107,22777041,2118
1298170,17175247,2557
756181,25410081,2090
1346485,1159209,2208
501242,19277965,3064
323484,7205079,2233
638865,11856243,3400
1484598,15180581,3087
797580,18465809,2486
2020992,23425143,2780
565362,18067713,2141
1591110,18854339,5019
123028,17484321,2147
526033,11780683,3053
732341,20272167,2000
335817,3213453,2560
386496,24692079,2103
586165,3554703,3216
1367777,7091831,2089
2223338,23723603,2205
523477,19522185,2066
2204824,24004855,2144
1892822,24244337,2325
2083474,15297491,2114
1380265,24754741,3178
1435945,4156853,3175
752979,25124141,2031
1865871,15906521,2263
1088838,22641023,2232
1392823,8961493,2190
1996128,14565909,2141
551812,25227563,3101
1621251,6773801,2229
1607888,16162087,2230
1953292,21374743,3556
852966,4141489,3305
482081,21889529,3225
1510026,21592907,3556
1967353,22848299,3690
1839494,24613269,2914
602378,5369997,3178
578737,15933133,2541
137966,18279345,2325
1572243,8732225,3564
105830,5369419,5107
2258879,25494807,3146
2233715,1647513,2251
2225476,7827867,3777
25087,20813979,4073
1995552,12053791,2289
1363037,22927413,3677
1596118,24826007,2000
2003883,23982099,3752
2121900,15219859,2257
2130905,24849843,3135
662295,24665527,3136
621836,14197197,2305
141046,3969365,2400
73140,22638691,3138
457362,3290417,2220
976173,23756187,2705
2067827,19336333,3000
1981194,9036549,3030
1954147,20665577,2206
554923,18147169,3779
1161347,6329937,2070
1891377,23750313,2099
32271,1281799,3216
1065890,23195365,2216
404947,24913261,2486
1904757,19967307,2230
267430,17666593,3175
650436,17667051,3922
204557,24525793,2094
1878456,5200239,2066
1386310,431557,2283
291188,22097341,2065
1834969,23048235,2066
157976,16579235,2111
2113103,25451857,4301
1775307,21309937,2033
721320,9730695,3337
1911963,24762413,3029
1276553,19439263,4211
1018215,21551887,2089
566030,4034147,3400
2317491,18508585,2211
462427,25423785,2060
341667,1010437,3752
720761,7214251,3205
2045637,17400003,2136
2110629,23815389,3978
1207672,10588223,3842
242961,23726679,2009
1215767,25340755,2251
855472,15270383,2305
1870327,9096071,2120
303726,7432933,2075
714886,11622591,4556
2046650,10598723,2194
386074,22487603,2606
1982143,24315855,5033
1727012,23362601,2113
2118886,9691693,2043
1957156,20106815,3672
927541,4717809,2193
411402,10376445,2047
767836,5399007,3169
782804,5942627,2770
1754362,4235401,2285
654251,22502079,3000
505539,21812733,3941
351788,22371683,2327
139814,5816947,2261
1534692,21680485,2022
734361,23929761,2099
24037,20169417,2444
2148261,23081735,2196
1999124,5624713,3075
1240058,20494533,2161
592004,22430983,2069
2344622,11684589,2019
1828506,22208151,2710
1878214,14610993,2216
1885369,14170359,2284
1147637,15366691,3228
1697473,14228575,3049
1414205,24012973,2250
1685607,20181069,3174
991928,24153255,2800
189686,2949411,5159
362819,20018299,2287
2052763,5761007,2257
1102885,23424933,2154
690745,18989887,3220
2004687,24104671,2019
562872,6823437,2779
2015659,992297,2034
97995,21481999,2533
219267,6011047,2000
108834,18206977,2506
1007929,20883267,2762
1831629,164161,2000
1922872,2169975,2768
496054,23049319,2029
31103,21407801,2390
1242885,2442093,3741
2205173,24622921,3550
2131693,23515473,3030
659585,12097321,2333
1459903,12703173,2204
600566,21836921,2216
1742771,15805795,3104
2185684,23772001,2204
282134,15218395,5091
1493224,11485433,4207
96434,24483657,2304
2129274,24963895,3145
833500,18647743,3076
1078110,5811981,2041
1474110,12912541,2190
1186295,5395,3174
2025022,12485201,2161
1844643,14819797,3195
200623,22025927,4069
1157992,23981203,3223
1897741,18843053,2155
214639,21975429,3129
143994,17250963,2010
1704975,21226573,3707
268713,22210425,2114
2192403,18453401,2780
365035,21425281,2570
2241116,22892977,3875
1130942,21414497,2299
1152212,11625797,2161
1143931,1612069,3085
1320029,8160951,2216
2317501,1720675,2199
1934939,1989173,2336
1053391,23398553,3029
1591510,21406407,2024
870154,6682521,2081
709684,8749953,2017
404282,25142055,3188
1548054,5328949,2088
412998,19262403,3825
46706,12644055,2112
1171838,12768057,3064
111916,23014939,2260
403809,24354829,2653
842705,15109953,3550
1325976,5820769,3042
2320997,19442895,5113
1998199,14430583,3355
770774,24184213,3936
2330713,23756341,2150
871829,22456431,2259
317774,22407099,3145
2263133,8688921,2229
1386305,9042523,3057
340579,10843371,2063
875917,20839189,2119
1503626,23175979,2285
1250261,24879307,2192
1354980,22263929,4207
1251475,25450025,5333
1788842,21403599,3079
832926,10950405,5162
1153446,13100591,2502
1829248,17894441,2529
590961,24338651,2565
678722,24686763,3021
281743,6184551,3095
1715521,15455343,3215
107635,237951,2136
1221563,16152009,3975
1803025,4955439,2304
1980726,17287599,3170
212195,11592883,3056
2287967,17353985,2127
1446275,5894279,3810
1108592,16220885,3400
1204523,4520689,2128
956093,24851947,2113
1189352,18214263,3030
137697,2161849,2024
1974859,891921,3128
1055183,20701227,3215
1862146,2186819,3161
2253415,241893,3429
2203301,17937087,2134
1712971,1719619,2102
2324222,21845237,2033
1608542,19682975,3175
885033,25498905,3105
1498657,6675309,2330
1255906,1318587,2085
1243877,11105125,3805
336217,20732111,2217
1527696,20633003,2540
453777,20151675,2155
637952,4689195,2038
1665612,10799019,2099
1707616,19890779,2800
1720080,10875171,2234
2318221,5770895,2564
2044820,19922761,3085
360643,6498025,2228
1766788,19546215,3805
1469070,23042653,2068
486389,17925259,3199
1411055,10104173,2122
1833016,15415623,5081
1558475,15188707,3096
1802142,24140713,3431
1523953,24675155,2102
385417,25012723,2094
1585829,17882271,2199
647342,12258973,2110
2325140,16909175,3793
754331,23577237,2357
404360,22760969,4130
239790,24288055,2022
2212679,10525429,2218
332857,23806549,3620
1072316,7609785,2121
637124,8037525,2212
1348711,3316815,2298
1162412,19138547,2565
2155104,13043125,3350
1006039,22511927,2217
1397620,23684637,3807
889204,22529389,3976
247472,20004473,2115
357717,9120983,2153
870700,13204455,2747
1391521,8069083,3073
1820851,25252525,2077
1537002,18825703,2011
843870,24263177,2287
1753533,20547371,2753
2255353,1694761,3074
250095,12903387,2327
208707,9292347,2259
720630,20018599,3280
1637574,21655689,2795
1844167,5114019,3564
1632392,25043799,2765
1767979,21955779,3750
807939,24804531,2790
684839,19522901,2141
627586,23505205,3030
1685611,17346731,3108
142361,11983031,2155
551365,23536659,3000
612053,7547925,3165
1708620,23692791,2015
1365253,21506471,3783
1486557,25194733,2582
558005,8711689,3201
2249626,17238599,2850
2156137,16851257,2207
1601830,22478701,2011
1111517,15693111,2217
1960613,21322073,2125
1824319,7507239,3228
135055,13316151,2193
105650,5135261,3550
218121,11549945,3012
1028492,22754637,5158
2313,13454289,3149
988371,16702941,2077
1328897,15039517,2761
65523,21278349,2137
1677925,18019241,3153
1847676,11755093,2155
917810,25114251,3058
980299,9496371,2018
169777,24804893,2224
960366,17389931,2010
1103240,23590167,2460
294115,22819325,2085
195633,11086943,2076
1800974,23123999,4556
350597,23991543,2156
1568278,11031685,3070
416413,8264507,3754
1755630,8838257,3088
1039540,18448687,2118
740115,18817929,2113
37762,23866623,2282
3151,22968649,2427
1957365,19141735,4509
712672,20542741,2060
2127094,2411983,3337
1972009,18160413,2263
1344188,18630401,2065
1380158,11151611,2287
1681619,4142159,5096
2109863,4512647,3902
2137140,10067597,2287
1485770,25581371,2174
