,ACCT_ID_M,CVM_TOTAL_BILL_GROSS,CVM_AN_PERIOD_GM,CVM_REV_BILLED_DAYS,CVM_HOURS_WATCHED_TOTAL,CVM_SPORTS_HOURS_WATCHED_TOTAL,CVM_REV_LOYALTY_R_R_AMT
97010,20788411,315.85803333333337,333.66062000000005,366.0,14070.545454545454,,
1175761,24174515,,,,,,
1158341,24174995,,,,,,
2204145,24523935,,,,,,
403886,25526401,,,,,,
1168809,18060291,367.58470000000005,216.44294000000008,340.0,939.2727272727273,,
1057791,14387267,649.6042833333333,535.04432,341.0,2484.0,,
2221893,24499107,,,,,,
1380006,17069601,,,,,,
1758231,9753251,258.62388333333337,222.47926,366.0,857.2727272727273,,
1768112,15892891,157.36091666666667,136.51945,366.0,266.3636363636364,,
1318034,19824275,145.86243333333334,83.27367000000002,366.0,367.8181818181818,,
1218673,14070085,391.93975000000006,311.14417999999995,366.0,1385.090909090909,,
1968075,24503311,,,,,,
1004432,10744817,584.5993333333334,473.68035,352.0,2177.818181818182,,
1654587,23353799,,,,,,
146843,24058019,,,,,,
29102,5121787,583.0146,-110.43037999999981,359.0,2686.0,-334.5060987777779,
1789998,2780477,56.59031666666667,89.34127999999998,277.0,217.63636363636363,,
201836,25019017,,,,,,
600108,21533203,647.5765166666666,182.46568999999974,366.0,2677.818181818182,-14.4,
1268308,24956235,,,,,,
998762,3261307,128.24015,83.89741500000005,359.0,1901.6363636363637,,
1503733,23358563,,,,,,
1102764,23936427,,,,,,
563108,10898981,269.06964999999997,103.47355999999998,366.0,840.7272727272727,,
1475454,3790013,425.3627833333333,293.49879,337.0,1659.4545454545455,,
662320,24643437,,,,,,
994648,24387035,,,,,,
827822,24587231,,,,,,
2017981,19984993,408.8245166666668,101.61512000000009,363.0,1009.6363636363636,,
1751262,19637679,265.34368333333333,-206.19775000000007,337.0,622.7272727272727,-1711.2,
463372,21257493,134.57651666666663,60.44335,331.0,3641.818181818182,,
1820452,25521629,,,,,,
1605676,1410911,408.87878333333333,132.50562,363.0,1280.7272727272727,,
777134,2977835,334.18338333333344,-262.4713799999999,354.0,949.6363636363636,-1246.4169635555554,
865951,9923205,,,,,,
1242819,18663111,227.24108333333334,37.43539140000002,364.0,527.2727272727273,,
1345620,7624575,509.70773333333335,5.837129999999973,366.0,24149.454545454544,,
904953,10695745,231.69823333333332,58.22359000000003,356.0,632.9090909090909,,
1486724,24457189,,,,,,
309354,22406199,328.32738333333333,136.01756,90.0,1019.8181818181819,,
832806,18912777,403.2302833333335,73.03078000000001,346.0,1354.7272727272727,,
439833,24470615,,,,,,
1390324,784443,324.02208333333334,117.37171999999998,366.0,995.8181818181819,,
310416,20508945,273.44818333333336,291.94361000000004,331.0,10014.363636363636,,
2113260,23874103,,,,,,
1638075,17103453,199.86706666666666,106.40244,366.0,598.3636363636364,,
328641,1968775,306.4882333333333,145.75664000000006,343.0,1047.4545454545455,,
759927,10206913,340.0251,319.49414999999993,337.0,1107.4545454545455,,
1900999,11975023,606.3482333333333,540.9891,362.0,2278.909090909091,,
258571,23213291,,,,,,
1479288,10328417,248.03256666666667,91.63736,346.0,8674.363636363636,,
292145,19754825,489.1211166666667,-59.61571000000003,348.0,1982.3636363636363,-771.924352,
1054935,10993129,630.4118333333336,509.62972000000013,355.0,2350.0,,
1507154,22316453,,,,,,
241834,25312991,,,,,,
413232,22622403,80.72000000000001,99.74816,88.0,45.27272727272727,,
87903,21688213,65.174,52.350125,324.0,1347.6363636363637,,
1222011,22183281,191.00926666666666,87.23406,184.0,583.2727272727273,,
565360,1497153,103.93021666666664,114.22257,365.0,196.9090909090909,,
2044743,20025861,262.9721,123.01547999999998,366.0,772.1818181818181,,
170989,12176857,409.8787333333333,396.99692000000005,366.0,1014.1818181818181,,
207682,1653335,280.09478333333334,97.70991,332.0,580.1818181818181,-82.08503466666666,
956013,23505713,,,,,,
1024983,19191175,464.25713333333334,132.43902999999997,316.0,1502.5454545454545,,
137953,7795571,126.82271666666666,159.98550999999995,360.0,170.72727272727272,,
1696562,12556903,362.3229833333333,320.78806999999995,351.0,1277.090909090909,,
463733,1518831,442.89376666666664,370.15481,350.0,1604.1818181818182,,
2212183,13996765,241.5221,54.38133999999998,349.0,681.0909090909091,,
342387,14161183,301.8843166666667,46.045065849999936,361.0,1267.6363636363637,,
1143830,14583421,169.27648333333335,49.8991,353.0,564.7272727272727,,
419192,4469245,320.6834333333333,92.71492,353.0,1063.4545454545455,,
80482,19366741,208.55213333333333,126.62988000000004,342.0,407.6363636363636,,
1972559,22321813,284.80328333333335,37.970380849999984,237.0,1142.0,,
1494066,577137,404.1466666666667,80.18576999999998,342.0,1541.8181818181818,,
1793937,23179089,,,,,,
1259570,21375419,896.0595333333334,-184.16210000000027,366.0,30466.545454545456,,
1611536,12030471,157.87853333333334,69.97367000000004,366.0,482.3636363636364,,
799449,17329015,160.47566666666668,143.43369000000007,366.0,250.1818181818182,,
1230382,25280987,,,,,,
334296,24764043,,,,,,
1709104,23700599,,,,,,
1330546,16903749,241.93233333333333,280.57267,366.0,8377.818181818182,,
1714517,18900949,314.0747833333333,112.57536,346.0,959.4545454545455,,
1564196,9290205,220.9260833333333,70.66024999999998,345.0,7713.636363636364,,
622852,16946825,70.04093333333334,75.727675,366.0,1251.6363636363637,,
2051598,19675941,79.247,90.13071,363.0,1450.7272727272727,,
607387,24125821,,,,,,
645110,23237165,,,,,,
1626714,4488157,201.92594999999997,177.79428999999993,366.0,627.6363636363636,,
1194113,24219871,,,,,,
107674,12315967,288.15180000000004,26.882780000000047,340.0,665.8181818181819,,
822207,19879883,333.64026666666666,46.73482999999998,338.0,1266.909090909091,,
1512443,6498985,49.83783333333332,89.43585000000002,364.0,391.27272727272725,,
1609882,11990953,271.6199833333333,189.12168999999992,366.0,9847.454545454546,,
2283031,9693555,156.07888333333332,206.70887000000008,365.0,236.9090909090909,,-42.7
1076046,13121073,128.23616666666663,68.34747,365.0,4247.818181818182,,
1612521,21897795,162.44543333333334,77.783925,218.0,3413.6363636363635,,
222263,25097389,,,,,,
2085818,15233119,294.0386166666666,240.8593,366.0,10386.90909090909,,
907567,20469495,86.28683333333333,90.262875,341.0,1420.0,,
53666,17969939,331.75243333333333,-55.378343249999965,361.0,995.2727272727273,-588.3612162637363,
1054092,22130001,133.78869999999995,80.42161999999998,191.0,3668.7272727272725,,
556855,18014459,302.9697,45.80590000000001,366.0,12346.363636363636,,
1857095,23431773,,,,,,
1595005,20204959,250.73573333333323,-4.9022199999999465,352.0,794.0,,
437951,21595415,358.17428333333334,-47.41476000000002,274.0,1384.1818181818182,-679.6461840987653,
1506807,25129233,,,,,,
1899341,15742595,114.45955,77.85108000000002,365.0,194.0,,
1587665,2434501,200.22853333333327,84.84688,358.0,6494.0,,
1699359,12679547,154.82766666666666,87.26191999999999,364.0,372.3636363636364,,
1560352,25146043,,,,,,
1179947,3833825,113.26889999999999,111.39997,309.0,268.54545454545456,,
1248979,25502843,,,,,,
2039977,25454213,,,,,,
1908671,25081857,,,,,,
2273453,18261697,177.01903333333334,133.83465,366.0,5065.818181818182,,
1719561,7343801,156.40199999999996,60.3106,363.0,406.3636363636364,,
1100206,4165937,363.77248333333335,43.08989000000001,363.0,1411.090909090909,-810.0337841904761,
238328,22887263,,,,,,
2203360,24305639,,,,,,
776363,20387017,133.4031,-12.264820000000006,313.0,213.0909090909091,-492.24672,
2129361,24920443,,,,,,
2120826,19772601,152.80288333333334,87.69242500000001,363.0,4071.090909090909,,
474410,8724907,726.7849,546.4445400000001,366.0,2769.6363636363635,,
444821,23304781,,,,,,
1520549,19761203,173.91763333333333,69.69698999999999,346.0,438.90909090909093,,
1431544,24108791,,,,,,
355822,6970979,213.1123499999999,224.47378000000003,358.0,605.4545454545455,,
2167989,23179443,,,,,,
1049865,24757347,,,,,,
2216366,8127235,115.01848333333335,-246.32504999999992,364.0,198.1818181818182,-372.5174475862069,
2281652,19599571,122.6664833333333,76.30312999999998,336.0,308.3636363636364,,
1350615,17519135,739.7343333333333,128.96979000000002,366.0,2681.090909090909,-101.33333333333333,
2175031,9666225,521.7590833333334,193.76456,363.0,2254.0,-448.35727638095227,
609764,24012089,,,,,,
367534,25199379,,,,,,
814590,8027157,203.6916666666667,72.51664000000002,366.0,6601.090909090909,,
651719,18510401,508.68995,19.88978999999992,366.0,1947.2727272727273,,
557526,17146183,292.52520000000004,180.34550000000007,360.0,733.6363636363636,,
1495795,8428573,437.54675,16.444460000000056,364.0,1458.909090909091,,
580968,25113639,,,,,,
147588,24344821,,,,,,
1993142,22467251,221.5934,147.8386227645,77.0,704.9090909090909,,
1531193,16169369,447.45386666666667,276.8882500000001,337.0,1120.909090909091,,
2170197,11279653,710.8305999999999,262.62660000000005,356.0,2536.0,,
144288,18674465,134.5863666666667,83.77064999999997,365.0,344.54545454545456,,
296399,23333789,,,,,,
575826,14633883,201.01363333333333,176.69978999999998,366.0,6805.636363636364,,
727472,10713127,562.0690500000002,61.51793999999996,336.0,2106.7272727272725,,
876676,14462411,114.06751666666669,123.85570000000001,366.0,2526.909090909091,,
2172066,5824065,78.6657333333333,146.43822999999998,217.0,2.1818181818181817,,
1652963,24846063,,,,,,
1678741,3853667,414.30563333333345,54.50155,361.0,1715.6363636363637,,
1101177,24157955,,,,,,
1636433,23293899,,,,,,
1852789,16119507,216.57993333333332,59.66896,359.0,573.4545454545455,,
1609489,22340649,94.74516666666666,101.99735335,157.0,1775.090909090909,,
749457,9183989,94.6904,77.122075,338.0,1763.8181818181818,,
1598344,24475371,,,,,,
1192987,25231313,,,,,,
1443329,22010753,296.747,83.76638999999999,238.0,672.0,,
1506903,23584593,,,,,,
521480,18165993,272.0280666666667,105.57939000000002,365.0,10125.636363636364,,
37133,24952319,,,,,,
1177777,24682701,,,,,,
1414005,24214759,,,,,,
499019,23683555,,,,,,
1951693,8593075,211.57408333333333,56.088349999999984,365.0,8191.818181818182,,
1302181,19429595,96.2335833333333,67.392375,365.0,1748.7272727272727,,
682972,25526045,,,,,,
284692,22346401,343.6103333333335,146.34358,134.0,1240.0,,
2241676,23816587,,,,,,
1496634,13483975,741.1950666666667,189.97779999999992,342.0,2831.090909090909,,
368122,24666533,,,,,,
5879,16283733,718.9930333333333,347.47374999999994,360.0,2716.3636363636365,,
1676887,241087,292.3565500000001,307.25792,352.0,12650.545454545454,,
1134760,2955581,543.9451333333333,96.80751000000004,366.0,1896.7272727272727,,
1037966,3689313,309.544,4.192660000000071,353.0,1204.3636363636363,,
1187682,7950119,,,,,,
1922199,21817553,219.40980000000002,81.19825000000003,269.0,539.8181818181819,,
1434102,23572981,,,,,,
52953,10281923,514.3816833333334,202.3253899999999,351.0,1782.0,,
2080521,9909751,262.99156666666664,241.84032999999997,350.0,9509.454545454546,,
1780100,23710153,,,,,,
1729777,21166955,144.70833333333334,102.13185000000001,363.0,452.72727272727275,,
970729,18380329,402.6212166666667,147.26063,347.0,1284.1818181818182,,
2143393,20941299,114.61666666666663,90.66229,343.0,310.0,,
315735,24905071,,,,,,
2280083,25063313,,,,,,
1566317,1847459,1162.1388,508.56667,352.0,4210.181818181818,,
793242,23120403,,,,,,
1334657,22075463,227.9683333333334,78.56821000000002,182.0,715.2727272727273,,
723575,9156705,417.2262166666667,34.75337999999998,343.0,20610.363636363636,,
1440804,12087683,143.63959999999994,65.05387499999999,345.0,3798.909090909091,,
832391,1254465,359.56985000000003,239.97236,340.0,1316.3636363636363,,
1247577,24634059,,,,,,
618237,20580727,126.25663333333335,82.27517500000002,366.0,3037.4545454545455,,
378819,7753573,188.9786333333333,67.28323000000002,365.0,464.90909090909093,,
2209147,2878677,536.9575,161.92138999999995,348.0,1785.6363636363637,,
1445676,22566995,206.48661666666666,112.58347963304995,64.0,726.8394490909092,,
1196581,20991509,,,,,,
1395889,24152639,,,,,,
390343,1312479,669.1355833333333,775.13052,339.0,1788.0,,
7385,20942043,512.6383333333333,164.30134999999996,366.0,2175.2727272727275,,
723022,20401855,104.09426666666667,83.51875,313.0,2101.2727272727275,,
1440112,20112117,274.92825,-77.99928000000001,341.0,848.5454545454545,,
30679,5763219,287.36781666666667,227.39388000000002,341.0,961.2727272727273,,
993442,25088075,,,,,,
404890,25063761,,,,,,
1445602,11852673,641.50775,626.04475,355.0,1938.0,,
1627541,3976093,204.8117666666667,182.43248000000003,366.0,639.4545454545455,,
1284141,25245453,,,,,,
1163433,17487225,705.4054499999997,413.45347000000015,366.0,1955.090909090909,,
1492572,5878511,113.85191666666667,70.34139000000002,358.0,199.27272727272728,,
688973,18059759,281.28541666666666,99.24034000000003,366.0,588.3636363636364,,
1126254,17308447,228.04823333333331,146.11534999999995,366.0,644.0,,
1128358,18768555,182.53961666666666,-261.8857299999999,348.0,490.54545454545456,-1331.7060506666667,
928363,11995017,305.2138,30.168060000000033,352.0,967.0909090909091,,
1286411,23725339,,,,,,
201078,6256301,212.3794,94.26870999999998,343.0,570.5454545454545,,
615232,18475139,210.70943333333332,66.15147499999999,366.0,6684.0,,
2123455,13927757,525.5726500000001,360.63357999999994,333.0,1776.1818181818182,-106.66666666666667,
1571618,4948129,209.63546666666673,134.30550000000002,352.0,636.0,-235.73333333333332,
1745552,22554005,,,,,,
1163594,2602181,303.94138333333336,112.36276999999995,357.0,12979.636363636364,,
777168,18986165,117.28148333333336,88.828625,361.0,2670.5454545454545,,
1446093,11693155,166.09021666666666,87.31022999999998,362.0,295.8181818181818,,
1607094,9897045,219.3819,43.41627000000001,365.0,540.5454545454545,,
1492314,5243697,542.39815,262.04214,337.0,1837.090909090909,,
2046313,10802237,246.63121666666675,87.36040999999999,344.0,754.5454545454545,,
445342,5455243,252.20965,99.9752,365.0,8408.727272727272,,
1073989,7973267,394.4755,99.63044345000002,357.0,1145.6363636363637,,
1997917,2396291,174.5721,129.47912999999997,366.0,448.1818181818182,-198.13333333333333,
2100458,25270345,,,,,,
1785859,4428897,356.67233333333337,209.70447000000007,355.0,903.2727272727273,,
1079402,22496299,126.09459999999997,93.43796384999999,123.0,299.45454545454544,,
360619,1234637,207.96284999999997,120.185075,366.0,6552.181818181818,,
1927792,23231803,,,,,,
1219953,23802137,,,,,,
608051,22864521,,,,,,
61559,15044211,735.3536333333333,33.03186000000005,361.0,2556.181818181818,,
1236317,12707127,243.3038,-124.58308000000001,342.0,686.0,-649.6207226666667,
385884,23651907,,,,,,
1248238,23863811,,,,,,
522233,18478955,105.0073,88.571175,335.0,2097.818181818182,,
1479312,3716865,308.8187666666667,345.43702,366.0,13035.09090909091,,
1228027,253423,329.30541666666664,132.24870999999996,339.0,1306.0,,
140075,22577569,96.404,50.62718999999998,85.0,1664.3636363636363,,
1949546,23826677,,,,,,
1414095,23507897,,,,,,
103262,19178795,310.17445000000004,-51.283225000000016,366.0,10887.09090909091,,
976322,25417005,,,,,,
1200919,13629977,214.30908333333332,111.00277499999999,338.0,6910.727272727273,,
1364338,21068739,96.99763333333334,148.685,350.0,1891.8181818181818,,
962006,10520993,359.6522666666668,266.4715099999999,353.0,1396.3636363636363,,
1163313,19863429,75.42728333333334,111.31251000000002,341.0,857.0909090909091,,
1627691,15016415,368.98651666666666,120.23210000000003,360.0,912.7272727272727,,
1702862,15157283,150.58421666666666,79.19347999999998,366.0,468.72727272727275,,
269946,21513959,93.72089999999999,34.78975,355.0,2379.2727272727275,,
2192289,16456123,452.65561666666673,409.34562999999997,345.0,19308.545454545456,,
2186981,23202871,,,,,,
273760,18956459,347.57936666666666,-58.70452000000004,366.0,1118.5454545454545,-664.0,
2222840,25312935,,,,,,
259016,22888669,,,,,,
2094615,22951023,,,,,,
2332586,24506903,,,,,,
981588,1285087,416.36048333333343,25.067059999999966,341.0,18462.545454545456,,
1911296,23231517,,,,,,
1868024,10304417,166.94846666666666,148.812225,358.0,4816.909090909091,,
2228714,4053793,90.65998333333336,110.6206,348.0,1572.1818181818182,,
633270,20158319,1453.3706666666667,206.69606000000016,366.0,3815.2727272727275,,
1924491,5090251,118.70884999999998,70.68901000000002,348.0,263.6363636363636,,
855190,19616343,600.2110166666668,273.2561300000001,366.0,1842.7272727272727,,
826882,25501285,,,,,,
918692,24218681,,,,,,
2197740,12320891,214.8337,4.98561260000006,353.0,741.0909090909091,,
333694,25127381,,,,,,
1057597,17338241,384.84234999999995,42.45476000000002,343.0,1694.3636363636363,,
1314863,14991571,426.68174999999997,246.30485000000007,333.0,1095.4545454545455,,
1790414,2624113,728.4309833333333,-116.78754000000008,354.0,34635.27272727273,,
1731294,6462893,72.55471666666668,79.06350000000002,348.0,1004.7272727272727,,
2081400,16368341,343.42523333333344,57.77975999999998,357.0,1304.909090909091,,
1337209,20280925,473.9042999999999,543.8426699999999,331.0,1700.3636363636363,,
171986,3748619,398.52258333333333,319.95952000000005,366.0,17014.18181818182,,
1781535,22550531,,,,,,
79558,9295047,391.43966666666665,193.936175,347.0,13980.545454545454,,
1078867,23975195,,,,,,
392980,16004447,384.37640000000005,44.50127999999998,355.0,990.3636363636364,,
70516,6099843,128.60044999999997,102.24491,366.0,330.72727272727275,,
744230,10741509,394.0999,27.120869999999933,364.0,1654.0,,
2069940,21856649,154.0232,64.6253,276.0,4694.545454545455,,
393675,18638343,211.03888333333336,82.83797999999999,341.0,704.1818181818181,,
86534,9107415,49.7994,60.014510000000016,336.0,11.454545454545455,,
1842945,1031727,633.2472,370.50616,365.0,1467.8181818181818,,
508891,161907,299.3641833333334,106.92561,345.0,905.6363636363636,,
192237,14834677,280.81191666666666,151.97778,335.0,11368.545454545454,,
