,ACCT_ID_M,DAYS_LAST_LOGIN,NUM_LOGINS_6M,NUM_WKDAY_LOGIN_6M,NUM_WKEND_LOGIN_6M,Measures.Call_Duration_mean,Measures.Call_Duration_min,Measures.Call_Duration_max,DEPT_Retention Inbound,DEPT_Retention Outbound,MAX_RING_DURATION_6M,MAX_TALK_DURATION_3M,NUM_INTERACTION_3M,EMAIL_T1_ISP_FLG,EMAIL_T2_ISP_FLG,EMAIL_WEBMAIL_FLG
65819,3394593,,0,0,0,,,,,,,,1,0,0,0
1109126,21358567,31.0,1,1,0,725.0,725.0,725.0,0.0,0.0,587.0,726.0,1,0,0,0
746945,12965077,1313.0,0,0,0,,,,,,,,1,1,0,0
1178727,24771931,197.0,0,0,0,541.0,55.0,887.0,0.0,0.0,,,3,0,0,1
395463,13686167,,0,0,0,,,,,,,,0,0,0,1
1303173,24834915,,0,0,0,453.5,164.0,743.0,0.0,0.0,,,0,1,0,0
1314818,15908025,1205.0,0,0,0,,,,,,,,0,1,0,0
1469480,23596921,419.0,0,0,0,311.0,311.0,311.0,0.0,0.0,,,1,0,0,0
1280367,19270371,865.0,0,0,0,,,,,,,,1,0,0,0
529672,19932853,,0,0,0,,,,,,,,1,0,0,1
860150,2750887,476.0,0,0,0,,,,,,,,1,0,0,1
1099281,20556945,,0,0,0,,,,,,,,0,0,0,0
1268157,24254629,,0,0,0,,,,,,,,0,0,0,0
2332160,24037631,14.0,3,3,0,,,,,,,,0,0,0,1
1897747,21345045,450.0,0,0,0,293.0,293.0,293.0,0.0,0.0,,,8,0,0,1
1447618,10840445,,0,0,0,,,,,,,,0,0,0,0
1878992,21757267,,0,0,0,,,,,,,,0,1,0,0
938045,25483831,2.0,2,2,0,,,,,,,,3,0,0,1
458261,23218961,69.0,3,3,0,,,,,,,,4,0,0,0
908477,22786735,,0,0,0,,,,,,,,0,0,0,1
2337946,4055341,,0,0,0,,,,,,,,0,0,0,0
2016753,14911299,,0,0,0,,,,,,,,0,0,0,0
1344836,5508799,,0,0,0,,,,,,,,2,0,0,0
2277743,25449187,,0,0,0,,,,,,,,3,0,0,0
1132196,13565761,,0,0,0,,,,,,,,1,0,0,0
1734451,2296779,52.0,3,3,0,,,,,,16.0,0.0,1,0,0,1
401255,7197643,807.0,0,0,0,,,,,,,,1,0,0,1
982779,19866293,210.0,0,0,0,798.8,56.0,1680.0,0.0,0.0,,,0,0,0,1
1695323,8362537,,0,0,0,,,,,,641.0,,1,1,0,0
1607931,3155199,27.0,3,3,0,,,,,,,,9,0,0,0
367102,24866653,5.0,5,4,1,515.75,185.0,884.0,0.0,0.0,,,0,0,0,1
2010249,21571973,157.0,1,1,0,,,,,,,,2,0,0,1
2220855,23049265,62.0,2,2,0,,,,,,,,0,0,0,1
1355399,3602019,552.0,0,0,0,,,,,,,,0,1,0,0
2028902,22619563,,0,0,0,,,,,,,,1,0,0,1
519584,3801893,,0,0,0,,,,,,,,0,0,0,0
820358,10037309,234.0,0,0,0,,,,,,,,0,0,0,0
2339018,19373587,1401.0,0,0,0,,,,,,,,2,0,0,1
92416,25341051,,0,0,0,,,,,,,,2,0,0,1
585526,22332691,,0,0,0,,,,,,,,0,0,0,1
1479680,12757779,143.0,1,1,0,,,,,,,,0,0,0,1
645954,25323471,,0,0,0,504.0,504.0,504.0,0.0,0.0,,,3,1,0,0
1240172,3344497,2.0,3,3,0,342.0,342.0,342.0,0.0,0.0,68.0,632.0,3,0,0,1
2130422,25427005,,0,0,0,,,,,,,,2,1,0,0
381828,17130845,107.0,2,2,0,,,,,,,,0,1,0,0
492904,17533225,1411.0,0,0,0,,,,,,,,2,0,0,0
1954990,20806073,,0,0,0,,,,,,,,0,0,0,1
1969614,18961251,,0,0,0,,,,,,,,1,0,0,0
1444930,6460687,57.0,10,10,0,,,,,,,,2,0,0,0
1032120,23196183,456.0,0,0,0,,,,,,,,0,0,0,1
1806584,1362071,1153.0,0,0,0,,,,,,,,3,0,0,1
536426,24086545,33.0,5,3,2,,,,,,,,0,0,0,1
2203179,25484225,6.0,2,2,0,899.2,191.0,2692.0,0.0,1.0,,,1,0,0,1
2057686,23666747,111.0,2,2,0,,,,,,,,0,0,0,1
221469,24168735,,0,0,0,,,,,,,,0,1,0,0
1202965,20396071,,0,0,0,,,,,,,,1,0,0,1
1200366,20456593,,0,0,0,722.0,260.0,1184.0,0.0,0.0,,,1,0,0,1
1323369,12391053,,0,0,0,,,,,,,,0,0,0,0
2211820,4046949,2081.0,0,0,0,,,,,,,,1,0,0,1
2007861,12645877,505.0,0,0,0,,,,,,,,2,1,0,0
150070,24226227,,0,0,0,,,,,,,,0,0,0,1
500831,12640381,,0,0,0,,,,,,,,1,0,0,0
1977935,19663377,,0,0,0,,,,,,,,0,0,0,0
2072281,13582121,83.0,1,1,0,,,,,,,,1,0,0,0
702913,5660619,222.0,0,0,0,,,,,,,,0,0,0,0
439115,18551799,836.0,0,0,0,,,,,,,,0,0,0,1
2278447,25042643,19.0,9,8,1,,,,,,,,1,0,0,1
440715,23444635,5.0,50,37,13,,,,,,,,0,0,0,1
829286,24069191,,0,0,0,,,,,,,,0,0,0,0
705103,16851331,,0,0,0,3767.0,3767.0,3767.0,0.0,0.0,,,2,0,0,1
285777,15966149,,0,0,0,,,,,,,,0,0,0,1
1448477,25122549,,0,0,0,929.0,45.0,1728.0,0.0,2.0,,,1,0,0,1
1041850,18780381,1073.0,0,0,0,,,,,,,,0,1,0,0
1422529,16821993,1764.0,0,0,0,,,,,,,,1,0,0,0
1993229,17740005,,0,0,0,,,,,,,,1,0,0,1
2156503,5465091,,0,0,0,,,,,,,,0,0,0,0
353765,22566213,,0,0,0,,,,,,,,1,0,0,0
1959837,17285797,,0,0,0,507.33333333333326,242.0,972.0,0.0,0.0,4.0,975.0,4,1,0,0
1546647,14511809,,0,0,0,,,,,,,,0,0,0,0
682794,24833099,17.0,9,9,0,372.6,113.0,789.0,0.0,1.0,,,6,0,1,0
1375229,25481673,,0,0,0,,,,,,,,4,0,0,1
1392210,4061071,42.0,2,2,0,,,,,,,,2,0,0,1
2051359,19972647,45.0,5,5,0,,,,,,466.0,0.0,1,0,0,1
1988045,1484825,,0,0,0,247.0,247.0,247.0,0.0,0.0,,,2,0,0,0
1987138,21871249,151.0,1,0,1,,,,,,,,1,0,0,0
222469,25080977,23.0,9,9,0,55.5,22.0,89.0,0.0,1.0,,,7,0,0,1
699018,24622459,220.0,0,0,0,27.0,27.0,27.0,0.0,0.0,,,0,0,0,1
2234197,21532987,338.0,0,0,0,,,,,,,,0,0,0,1
1074049,13934015,98.0,4,3,1,,,,,,6.0,609.0,4,0,0,1
1328498,17204347,916.0,0,0,0,,,,,,,,0,0,0,1
1322524,22806693,3.0,21,20,1,358.33333333333326,243.0,417.0,0.0,0.0,,,1,0,0,1
365512,16464169,1191.0,0,0,0,,,,,,,,1,1,0,0
1064302,24834637,136.0,1,1,0,,,,,,4.0,,1,0,0,0
1542866,25534963,17.0,1,1,0,,,,,,,,4,1,0,0
59474,24018017,,0,0,0,,,,,,,,0,0,0,0
1478441,13995653,61.0,5,4,1,671.0,671.0,671.0,0.0,0.0,,,3,0,0,1
2205225,25159775,,0,0,0,,,,,,,,6,0,0,0
1360311,25344103,,0,0,0,,,,,,,,1,0,0,1
1412698,25081387,,0,0,0,,,,,,,,0,1,0,0
1095511,11604105,,0,0,0,,,,,,2.0,,0,0,0,1
945847,3599489,7.0,2,2,0,,,,,,,,1,0,0,1
1917610,7523447,,0,0,0,,,,,,,,1,1,0,0
14710,18489347,31.0,2,2,0,,,,,,,,0,0,0,0
137939,13475021,,0,0,0,,,,,,,,0,0,0,1
1630573,15642943,1500.0,0,0,0,,,,,,,,2,0,0,0
923163,1175273,216.0,0,0,0,,,,,,,,0,0,0,1
2290694,11622231,,0,0,0,,,,,,,,0,0,0,1
193110,16575569,,0,0,0,239.33333333333331,9.0,572.0,0.0,0.0,,,1,0,0,0
1988194,20153301,113.0,2,2,0,90.0,90.0,90.0,0.0,0.0,,,0,0,0,1
1627274,1287665,74.0,1,0,1,,,,,,,,0,1,0,0
506329,2392251,,0,0,0,,,,,,,,1,0,0,0
1385191,5532847,,0,0,0,,,,,,0.0,,0,0,0,0
687467,16063449,11.0,5,3,2,,,,,,,,0,0,0,1
380464,10939907,425.0,0,0,0,1783.0,1783.0,1783.0,0.0,0.0,1143.0,114.0,5,0,0,0
2154582,7016951,18.0,1,0,1,,,,,,,,1,0,0,1
188339,24745677,,0,0,0,,,,,,,,0,0,0,1
1294036,16155499,50.0,3,3,0,453.0,265.0,641.0,0.0,0.0,,,2,1,0,0
1488707,25133255,94.0,2,2,0,213.0,55.0,371.0,0.0,0.0,,,0,0,0,1
678485,24412879,20.0,10,10,0,674.25,378.0,1073.0,0.0,1.0,,,0,0,0,1
2278639,25553685,,0,0,0,680.0,26.0,1266.0,0.0,0.0,,,3,0,0,0
75364,23799499,1233.0,0,0,0,,,,,,,,1,0,0,1
2219723,19024683,925.0,0,0,0,,,,,,,,4,0,0,1
1308429,17674551,,0,0,0,,,,,,,,1,0,0,1
1102437,23826533,414.0,0,0,0,,,,,,,,1,0,0,1
1395386,24238855,315.0,0,0,0,410.6,39.0,1495.0,0.0,4.0,,,1,0,0,1
961896,22521103,532.0,0,0,0,,,,,,,,3,0,0,1
276730,23799933,245.0,0,0,0,,,,,,,,1,0,0,1
1648396,22562977,307.0,0,0,0,,,,,,,,0,0,0,1
851453,21866735,8.0,3,3,0,,,,,,,,1,0,0,1
1398330,25068041,107.0,6,6,0,395.0,34.0,756.0,0.0,2.0,,,0,0,0,1
15896,9674029,,0,0,0,,,,,,,,1,0,0,0
951839,21375019,178.0,2,2,0,,,,,,,,4,0,0,1
240558,25512589,16.0,2,2,0,,,,,,,,6,0,1,0
1843564,10893783,,0,0,0,,,,,,,,1,0,0,1
2214986,1079871,244.0,0,0,0,,,,,,,,1,0,0,1
2182368,21540093,44.0,11,11,0,,,,,,,,0,0,0,0
1901111,6500475,,0,0,0,,,,,,,,0,0,0,0
1624297,22359815,14.0,5,5,0,195.0,195.0,195.0,0.0,0.0,,,1,1,0,0
1309683,1491709,,0,0,0,320.0,320.0,320.0,0.0,0.0,,,1,0,0,0
1960904,4747427,28.0,3,3,0,,,,,,,,1,0,0,1
1241073,19853231,56.0,1,1,0,,,,,,,,0,0,0,1
2228973,10642053,,0,0,0,,,,,,,,1,0,0,0
2131729,24497341,20.0,3,2,1,,,,,,,,0,0,0,1
1815296,21358277,,0,0,0,,,,,,,,2,0,0,1
189305,5695143,71.0,2,2,0,,,,,,,,0,0,0,0
1664007,9215691,,0,0,0,,,,,,,,0,0,0,1
1562634,25431167,36.0,2,2,0,1705.0,1705.0,1705.0,0.0,0.0,,,2,0,0,1
922186,18843631,,0,0,0,,,,,,,,3,0,0,1
2331943,25229095,65.0,1,1,0,,,,,,,,0,0,0,1
391884,1805641,,0,0,0,,,,,,3.0,341.0,2,0,0,0
1066121,23710733,,0,0,0,,,,,,,,0,0,0,1
765955,21142893,,0,0,0,,,,,,,,0,0,0,0
1183150,15280939,,0,0,0,,,,,,,,2,0,0,0
602674,18981983,42.0,14,14,0,,,,,,,,0,0,0,1
2135221,9574851,,0,0,0,,,,,,,,1,0,0,1
1780975,23154339,,0,0,0,,,,,,,,1,0,0,1
1476512,4655453,43.0,3,3,0,,,,,,,,0,0,0,0
1362687,3477067,913.0,0,0,0,,,,,,,,0,0,0,1
1203277,22456717,121.0,2,2,0,,,,,,,,0,1,0,0
524391,11565103,421.0,0,0,0,,,,,,,,0,0,0,0
1531095,14578811,92.0,2,2,0,,,,,,,,0,0,0,1
1280892,19051809,48.0,1,1,0,,,,,,,,0,0,0,1
410926,1543337,,0,0,0,,,,,,4.0,,0,0,0,1
1647146,3019989,4.0,2,1,1,,,,,,,,4,0,0,1
516174,23259533,305.0,0,0,0,,,,,,,,4,0,0,1
953269,4245405,,0,0,0,,,,,,,,0,0,0,0
795427,8390375,35.0,3,3,0,,,,,,,,0,0,0,0
2312017,25219723,40.0,7,5,2,,,,,,,,9,0,0,1
1471410,25527803,,0,0,0,521.0,521.0,521.0,0.0,0.0,,,2,0,0,1
1058474,11925267,207.0,0,0,0,,,,,,,,1,0,0,1
1372379,19987041,,0,0,0,,,,,,,,0,0,0,1
2138059,19673949,,0,0,0,,,,,,,,0,0,0,0
1403254,7724199,,0,0,0,,,,,,,,1,0,0,1
1626531,10350259,1044.0,0,0,0,,,,,,,,0,1,0,0
209298,21071095,100.0,1,1,0,668.0,668.0,668.0,0.0,0.0,,,0,0,0,1
108338,22296793,275.0,0,0,0,,,,,,,,2,0,0,1
1148291,8225325,,0,0,0,,,,,,,,1,0,0,0
51188,22791601,58.0,3,3,0,,,,,,,,0,0,0,1
405969,25045715,1.0,22,22,0,1299.3333333333333,500.0,2070.0,0.0,0.0,1486.0,1244.0,4,0,0,1
475268,6694969,,0,0,0,,,,,,,,1,0,0,0
158834,11009703,,0,0,0,,,,,,,,2,0,0,1
1323840,24440407,2.0,2,2,0,325.0,325.0,325.0,0.0,0.0,,,2,0,0,1
823867,13918491,562.0,0,0,0,,,,,,,,1,0,0,1
1203507,19873007,139.0,2,2,0,,,,,,,,2,0,0,1
1102713,25272775,16.0,7,7,0,,,,,,,,1,0,0,0
1298165,25032563,44.0,1,1,0,,,,,,4.0,628.0,5,0,0,1
413018,2252579,83.0,2,2,0,350.0,127.0,573.0,0.0,0.0,,,0,1,0,0
1326070,20821513,,0,0,0,,,,,,,,0,0,0,0
1490066,25490367,,0,0,0,,,,,,,,2,0,0,1
1374424,20932613,,0,0,0,,,,,,,,0,0,0,1
1045807,23886709,26.0,12,7,5,,,,,,,,0,0,0,1
76357,24988939,125.0,1,1,0,,,,,,,,0,0,0,0
1417089,18151849,857.0,0,0,0,,,,,,,,2,0,0,1
842470,13393415,,0,0,0,,,,,,,,0,1,0,0
695359,18591919,246.0,0,0,0,,,,,,34.0,138.0,2,0,0,1
993282,25235617,,0,0,0,458.33333333333326,103.0,952.0,0.0,1.0,,,9,0,0,1
2237428,16092459,,0,0,0,,,,,,,,0,0,0,0
2271634,9396235,938.0,0,0,0,,,,,,,,0,0,0,1
676786,8778055,113.0,4,4,0,,,,,,,,0,0,0,0
2042950,10024551,21.0,3,1,2,,,,,,,,0,0,0,1
340152,3104537,,0,0,0,,,,,,,,0,0,1,0
354810,11087761,,0,0,0,,,,,,,,0,0,0,0
1599001,23361389,184.0,1,1,0,,,,,,,,3,0,0,0
1968783,6794601,123.0,4,0,4,,,,,,,,1,1,0,0
894678,18398517,410.0,0,0,0,,,,,,,,2,0,0,1
2075516,24869975,,0,0,0,990.0,990.0,990.0,0.0,0.0,,,0,0,0,1
1180640,10458443,1143.0,0,0,0,,,,,,,,1,0,0,1
1252189,23907265,98.0,1,1,0,,,,,,,,1,0,0,1
2179443,22653659,,0,0,0,,,,,,,,3,0,0,1
688178,11644667,,0,0,0,,,,,,,,0,0,0,1
1604889,11476383,,0,0,0,,,,,,,,0,0,0,0
1466022,3179893,,0,0,0,,,,,,,,0,0,0,0
2182862,22962415,17.0,4,4,0,,,,,,,,7,0,0,1
2005847,13743113,1353.0,0,0,0,757.0,757.0,757.0,0.0,0.0,,,0,1,0,0
1922439,18270625,,0,0,0,,,,,,,,1,1,0,0
684390,19074963,,0,0,0,,,,,,,,0,0,0,0
1182323,19028303,98.0,3,3,0,,,,,,,,1,0,0,1
2271361,14307081,,0,0,0,,,,,,,,0,0,0,0
1616337,25263547,65.0,1,1,0,,,,,,,,10,0,0,1
973820,25180099,83.0,1,1,0,,,,,,,,2,0,0,0
673376,20880699,,0,0,0,183.0,183.0,183.0,0.0,0.0,,,1,0,0,1
2147683,25507973,23.0,1,1,0,,,,,,,,2,0,0,1
887392,19065449,,0,0,0,,,,,,,,1,0,0,0
2085676,2666521,,0,0,0,,,,,,,,0,0,0,0
1564582,8179615,89.0,8,3,5,375.0,375.0,375.0,0.0,0.0,6.0,,1,0,1,0
81964,13543001,,0,0,0,,,,,,,,1,0,0,0
2136608,16334829,376.0,0,0,0,,,,,,,,1,0,0,1
2317888,9147437,,0,0,0,,,,,,,,0,0,1,0
378250,11732169,48.0,4,4,0,,,,,,,,0,0,0,0
2133940,5879605,177.0,3,3,0,,,,,,,,1,0,0,1
66840,20289957,876.0,0,0,0,,,,,,,,9,0,1,0
53244,20336783,269.0,0,0,0,,,,,,,,0,0,0,1
1633274,24886831,,0,0,0,428.0,428.0,428.0,0.0,0.0,,,0,1,0,0
590025,25326077,62.0,5,5,0,,,,,,,,1,0,0,1
1127411,12330739,,0,0,0,,,,,,,,1,0,0,0
1118564,5036077,320.0,0,0,0,,,,,,,,1,1,0,0
2251255,16173599,,0,0,0,212.0,212.0,212.0,0.0,0.0,,,0,1,0,0
1834815,23828597,,0,0,0,,,,,,,,0,0,0,0
350700,24712597,191.0,0,0,0,1235.5,1001.0,1470.0,0.0,1.0,,,1,0,0,1
2005176,17678203,,0,0,0,,,,,,,,0,0,0,0
2052410,3968953,765.0,0,0,0,,,,,,,,1,0,0,0
18707,22723987,,0,0,0,,,,,,,,1,0,0,0
86239,13744885,2069.0,0,0,0,,,,,,,,0,0,0,1
61118,22525221,97.0,2,2,0,,,,,,,,0,0,0,1
1066541,24307497,268.0,0,0,0,247.0,247.0,247.0,0.0,1.0,,,0,0,0,1
2288011,2113451,964.0,0,0,0,,,,,,,,5,0,0,1
1811144,3579337,,0,0,0,231.0,231.0,231.0,0.0,0.0,895.0,0.0,0,0,0,0
1254455,3265683,1023.0,0,0,0,,,,,,,,1,0,1,0
1472797,22507375,,0,0,0,,,,,,,,0,0,0,1
26114,9443551,,0,0,0,,,,,,,,2,0,0,0
355092,20002837,,0,0,0,,,,,,,,0,0,0,1
1343822,24969703,15.0,21,21,0,,,,,,,,1,0,0,1
1812994,20232493,32.0,8,4,4,689.0,689.0,689.0,0.0,0.0,,,1,0,0,1
1067620,23918591,21.0,17,15,2,,,,,,,,0,0,0,1
307900,21699393,831.0,0,0,0,,,,,,,,0,0,0,1
1979569,20560949,,0,0,0,,,,,,,,0,0,0,0
1568440,6383921,87.0,5,5,0,,,,,,,,2,1,0,0
2255610,1600917,534.0,0,0,0,,,,,,,,0,0,0,0
1188559,14225607,,0,0,0,1028.0,1028.0,1028.0,0.0,0.0,,,1,0,0,1
1869633,21339069,1039.0,0,0,0,,,,,,,,2,0,0,1
2339,23736467,36.0,2,2,0,,,,,,726.0,628.0,3,0,0,1
1566825,11787997,90.0,1,1,0,,,,,,,,0,1,0,0
211459,20723155,,0,0,0,,,,,,0.0,,1,0,0,1
18506,25147089,,0,0,0,,,,,,,,2,0,0,0
2345240,1849379,,0,0,0,,,,,,,,4,0,0,0
917355,24600927,150.0,2,2,0,323.5,124.0,523.0,0.0,0.0,,,0,0,0,1
953351,17478403,,0,0,0,,,,,,,,1,0,0,1
382492,902419,2276.0,0,0,0,,,,,,,,0,0,1,0
1949507,24836607,,0,0,0,1123.3333333333333,28.0,2662.0,0.0,0.0,,,1,0,0,1
1246891,12210061,903.0,0,0,0,,,,,,,,0,0,0,1
1481754,21285893,954.0,0,0,0,,,,,,,,0,0,0,0
915657,12350283,,0,0,0,,,,,,3.0,,1,0,0,1
789849,23708517,8.0,8,8,0,,,,,,,,0,0,0,1
996182,17640453,346.0,0,0,0,360.0,360.0,360.0,0.0,0.0,,,3,0,0,1
244435,18440945,58.0,1,1,0,,,,,,,,2,0,0,1
625809,25097299,71.0,2,1,1,,,,,,,,1,0,0,1
39335,25401035,,0,0,0,,,,,,,,4,0,0,1
224602,24770925,59.0,7,7,0,355.66666666666674,294.0,450.0,0.0,0.0,,,2,0,0,1
854908,19997487,221.0,0,0,0,,,,,,,,1,0,1,0
140389,3727947,,0,0,0,,,,,,,,1,0,0,0
968955,10869941,,0,0,0,131.0,87.0,175.0,0.0,0.0,981.0,811.0,2,0,0,0
2114554,25309485,65.0,2,2,0,457.66666666666674,187.0,870.0,0.0,0.0,,,1,0,0,1
908439,9214123,13.0,4,4,0,,,,,,,,1,0,0,1
229549,22617559,484.0,0,0,0,,,,,,,,2,1,0,0
1671876,23921909,73.0,1,1,0,,,,,,,,0,0,0,1
911579,4944475,,0,0,0,,,,,,,,0,0,0,0
140601,4764181,231.0,0,0,0,,,,,,,,0,1,0,0
919195,23260669,393.0,0,0,0,,,,,,1003.0,2166.0,7,0,0,1
1114026,16304147,,0,0,0,1070.5,655.0,1486.0,0.0,0.0,,,0,0,0,1
1781678,24703895,102.0,19,16,3,,,,,,,,0,0,0,0
1088201,11115463,57.0,4,4,0,436.0,436.0,436.0,0.0,0.0,,,3,0,0,1
1644104,4784515,1266.0,0,0,0,,,,,,6.0,1286.0,2,1,0,0
1352405,9309659,89.0,4,2,2,,,,,,,,1,0,0,0
809234,23933553,8.0,1,1,0,,,,,,,,1,1,0,0
2065990,20234183,,0,0,0,507.33333333333326,22.0,1260.0,0.0,0.0,4.0,241.0,9,0,1,0
1950998,12809329,,0,0,0,,,,,,,,1,0,0,1
1236779,22107483,,0,0,0,,,,,,,,0,0,0,1
422275,22991585,8.0,7,7,0,610.0,610.0,610.0,0.0,0.0,7.0,91.0,2,0,0,0
1115278,9926889,274.0,0,0,0,,,,,,,,0,0,0,1
694417,12047381,6.0,6,5,1,,,,,,,,7,0,0,0
407751,23220833,1.0,18,18,0,462.0,446.0,478.0,0.0,0.0,0.0,0.0,3,0,0,0
360813,1660243,1564.0,0,0,0,,,,,,,,0,1,0,0
1402791,9393487,,0,0,0,,,,,,,,1,0,0,0
415016,1303199,,0,0,0,,,,,,,,2,0,0,0
703695,14685495,,0,0,0,,,,,,,,0,1,0,0
1015325,21778577,236.0,0,0,0,,,,,,,,0,0,0,1
1198606,3838439,221.0,0,0,0,,,,,,,,0,0,0,0
2318666,22473975,9.0,16,16,0,,,,,,,,6,0,0,0
591267,24406237,,0,0,0,359.75,14.0,911.0,0.0,0.0,,,0,0,0,0
749890,22044709,,0,0,0,,,,,,,,0,0,0,1
272250,9962397,1229.0,0,0,0,,,,,,,,0,0,0,1
788491,24337691,24.0,20,19,1,809.75,16.0,1770.0,0.0,1.0,,,1,1,0,0
1275606,21411903,,0,0,0,,,,,,,,1,1,0,0
2310216,18807849,,0,0,0,,,,,,,,3,0,0,1
1183208,21666679,2.0,3,3,0,732.0,553.0,911.0,0.0,0.0,4.0,,0,0,0,1
1351189,66367,,0,0,0,,,,,,,,0,0,0,0
888016,2770801,22.0,4,4,0,,,,,,,,0,0,0,0
660866,23194993,498.0,0,0,0,,,,,,,,3,0,0,1
1648421,19699285,30.0,1,1,0,,,,,,,,0,0,0,0
604039,4771371,,0,0,0,,,,,,,,2,0,0,0
1206537,24437271,41.0,3,1,2,,,,,,,,7,0,0,1
482040,2041075,59.0,7,7,0,,,,,,,,0,1,0,0
1057071,21417887,,0,0,0,,,,,,,,1,0,0,1
1823184,13161635,,0,0,0,606.0,606.0,606.0,0.0,0.0,4.0,606.0,3,0,0,1
1490030,24713057,,0,0,0,416.5,23.0,931.0,0.0,0.0,302.0,,0,0,0,1
712700,4872617,24.0,2,2,0,,,,,,,,1,0,0,1
235591,21562989,942.0,0,0,0,,,,,,,,0,0,0,1
1961337,10048341,,0,0,0,382.9,23.0,1250.0,0.0,0.0,,,2,0,0,0
1019341,16868493,,0,0,0,,,,,,,,0,0,0,0
824666,4924681,82.0,1,0,1,,,,,,,,1,0,0,1
43947,471851,,0,0,0,546.0,546.0,546.0,0.0,0.0,4.0,547.0,2,0,0,0
1085250,25130239,140.0,1,1,0,836.0,836.0,836.0,0.0,0.0,,,1,0,0,0
792896,25551169,,0,0,0,,,,,,,,3,0,0,1
1536195,16477093,,0,0,0,,,,,,,,3,0,0,1
1675386,19682799,379.0,0,0,0,,,,,,,,1,0,0,1
1204386,18568667,889.0,0,0,0,,,,,,,,0,1,0,0
1175937,25117081,13.0,1,1,0,342.6,15.0,912.0,0.0,0.0,,,1,0,0,1
1420734,15388469,232.0,0,0,0,,,,,,,,1,0,0,0
970782,257081,,0,0,0,,,,,,,,1,0,0,1
842657,12764185,,0,0,0,,,,,,,,1,0,0,0
1129715,7463667,9.0,4,4,0,,,,,,,,0,0,0,1
1193791,25063031,101.0,3,3,0,,,,,,,,3,0,0,1
1080275,16931951,1961.0,0,0,0,,,,,,,,0,0,0,1
288891,129093,,0,0,0,,,,,,,,1,0,0,0
710616,2765545,1.0,15,15,0,,,,,,3.0,864.0,1,1,0,0
207770,18417215,139.0,2,2,0,1962.0,1962.0,1962.0,0.0,0.0,,,0,0,0,1
2280396,21500679,163.0,2,2,0,,,,,,3.0,,1,0,0,1
2237227,19779105,163.0,2,2,0,,,,,,,,1,0,0,1
1389519,11050157,275.0,0,0,0,,,,,,,,0,0,0,1
1741837,19178167,8.0,2,2,0,,,,,,,,1,0,0,1
406698,24951653,31.0,17,16,1,1339.75,26.0,2818.0,0.0,0.0,,,1,0,0,1
1902608,1932351,307.0,0,0,0,472.75,90.0,745.0,0.0,0.0,,,3,0,0,1
1863355,10290191,,0,0,0,,,,,,,,1,0,0,1
1257071,18725669,1.0,4,3,1,,,,,,,,0,0,0,0
117506,7966955,,0,0,0,,,,,,,,1,0,0,0
1204874,15725515,436.0,0,0,0,,,,,,,,1,0,0,1
2045347,13116017,50.0,1,1,0,,,,,,,,1,1,0,0
1322393,25468123,,0,0,0,,,,,,,,8,0,0,0
1200024,723679,292.0,0,0,0,,,,,,,,3,0,0,1
1390725,6568167,1552.0,0,0,0,,,,,,,,1,0,0,1
1680044,21474851,860.0,0,0,0,,,,,,,,0,0,0,1
596343,16947091,,0,0,0,,,,,,647.0,,0,0,0,1
745221,14212103,,0,0,0,727.75,183.0,1295.0,0.0,0.0,,,4,0,0,1
736318,25361447,48.0,2,2,0,376.0,376.0,376.0,0.0,0.0,,,3,0,0,0
1704748,7413373,219.0,0,0,0,,,,,,,,0,0,0,1
1168038,14003873,1740.0,0,0,0,,,,,,,,0,0,0,1
392299,1806937,,0,0,0,,,,,,,,0,0,0,1
2213209,13761719,,0,0,0,,,,,,,,0,0,0,0
2254894,12015993,385.0,0,0,0,,,,,,,,0,0,0,1
1514074,16987597,,0,0,0,,,,,,,,0,0,0,1
2225573,21476895,,0,0,0,,,,,,,,0,0,0,0
776341,14758511,11.0,11,6,5,,,,,,,,2,0,1,0
1679352,13670121,271.0,0,0,0,,,,,,,,0,0,0,0
2159583,21482959,52.0,4,4,0,,,,,,,,1,0,0,0
1271891,18057229,926.0,0,0,0,,,,,,,,0,0,0,1
1406813,11727541,,0,0,0,,,,,,,,0,0,0,0
2123745,14318295,316.0,0,0,0,,,,,,,,2,0,0,1
62740,19036533,1297.0,0,0,0,,,,,,,,0,0,0,1
1321694,25149001,1166.0,0,0,0,,,,,,,,5,0,0,1
615483,21446821,448.0,0,0,0,,,,,,,,1,0,0,1
1127191,14329649,63.0,7,7,0,470.0,298.0,738.0,0.0,0.0,2242.0,374.0,2,1,0,0
425180,24542957,226.0,0,0,0,1060.6666666666667,530.0,2065.0,0.0,0.0,,,1,0,1,0
201025,1768099,,0,0,0,,,,,,,,1,0,0,0
1397485,25149931,66.0,3,2,1,,,,,,,,6,0,0,1
2344613,16887889,783.0,0,0,0,,,,,,,,2,0,0,1
1232126,24126951,,0,0,0,,,,,,,,0,0,0,0
511295,18950711,325.0,0,0,0,,,,,,,,1,0,0,1
1473189,4298823,56.0,2,2,0,,,,,,,,2,0,0,1
1591293,17978323,,0,0,0,,,,,,,,0,0,0,0
1245847,19704953,,0,0,0,,,,,,,,0,0,0,0
2144848,18301401,1780.0,0,0,0,,,,,,,,0,0,0,1
995357,23034053,184.0,2,2,0,,,,,,,,0,0,0,1
